joint_tau_cal_0,joint_tau_cal_1,joint_tau_cal_2,joint_tau_cal_3,joint_tau_cal_4,joint_tau_cal_5,joint_tau_cal_6,joint_tau_cal_7,joint_tau_cal_8,joint_tau_cal_9,joint_tau_cal_10,joint_tau_cal_11,joint_tau_cal_12,joint_tau_cal_13,joint_tau_cal_14,joint_tau_cal_15,joint_tau_est_0,joint_tau_est_1,joint_tau_est_2,joint_tau_est_3,joint_tau_est_4,joint_tau_est_5,joint_tau_est_6,joint_tau_est_7,joint_tau_est_8,joint_tau_est_9,joint_tau_est_10,joint_tau_est_11,joint_tau_est_12,joint_tau_est_13,joint_tau_est_14,joint_tau_est_15,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_12,joint_pos_target_13,joint_pos_target_14,joint_vel_3,joint_vel_7,joint_vel_11,joint_vel_15,joint_vel_target_3,joint_vel_target_7,joint_vel_target_11,joint_vel_target_15,
-11.4847,-2.21145,10.6318,0.045,5.54661,-1.00996,27.0632,-0.045,12.1051,6.44777,29.6859,0.495,-8.07784,0.951196,16.6969,-0.27,-10.98,-2.01,10.35,0.01257,5.31,-0.9,26.28,-0.02514,11.7,6.12,28.77,0.45252,-7.83,0.75,16.29,-0.18855,0.0522,-0.5896,0.6427,0.0169,-0.5967,0.5368,-0.0666,-0.62,0.5315,0.00840001,-0.6214,0.6146,0.0330589,-0.593361,0.66027,0.0261444,-0.598383,0.581905,-0.0461998,-0.609254,0.580977,-0.00498806,-0.619815,0.642278,-0.01,0.01,-0.11,0.06,0,0,0,0,
-11.548,-2.19436,11.2312,-0.045,5.36362,-1.02406,27.221,0,11.593,6.42346,29.8068,0.54,-8.54434,1.12399,16.5832,-0.18,-11.1,-2.01,10.86,-0.02514,5.13,-0.93,26.4,0.01257,11.31,6.15,28.86,0.45252,-8.19,0.93,16.14,-0.16341,0.0519,-0.5898,0.6412,0.0169,-0.5967,0.5368,-0.0653,-0.6199,0.5315,0.00910001,-0.6214,0.6141,0.0325784,-0.593457,0.659394,0.0257644,-0.598407,0.582168,-0.0455284,-0.609119,0.581253,-0.00491556,-0.619527,0.641664,0.01,0,-0.12,0.04,0,0,0,0,
-11.2213,-2.25226,11.5156,0.045,5.61563,-0.978149,27.3788,0,12.0859,6.54916,29.9577,0.585,-8.48586,1.29679,16.3945,-0.045,-10.86,-2.01,11.1,0.01257,5.25,-0.87,26.49,0,11.55,6.12,29.04,0.54051,-8.22,1.11,15.9,-0.03771,0.0511,-0.5898,0.6397,0.0164,-0.5968,0.5368,-0.065,-0.6199,0.5316,0.00930004,-0.6214,0.6138,0.0320979,-0.593554,0.658518,0.0253844,-0.59843,0.582431,-0.0448569,-0.608985,0.58153,-0.00484306,-0.619239,0.641049,-0.01,0,-0.13,0.01,0,0,0,0,
-11.2246,-2.31016,12.025,0,6.07762,-0.887275,27.5366,0,12.3238,6.62986,30.1236,0.45,-8.44236,1.46959,16.2058,-0.045,-10.74,-2.04,11.64,-0,5.76,-0.84,26.67,0,11.88,6.3,29.19,0.3771,-8.22,1.17,15.69,-0.03771,0.0504,-0.5898,0.6379,0.0151,-0.5969,0.5368,-0.0648,-0.6199,0.5316,0.00930004,-0.6214,0.6135,0.0316174,-0.59365,0.657642,0.0250044,-0.598454,0.582694,-0.0441854,-0.60885,0.581806,-0.00477056,-0.618951,0.640435,-0,0,-0.1,0.01,0,0,0,0,
-10.9879,-2.30805,11.9344,0,6.35962,-0.946375,27.6944,0,12.4867,6.71056,30.2895,0.495,-8.39886,1.64239,15.9572,-0.225,-10.56,-2.1,11.58,-0,6.12,-0.87,26.85,0,12.06,6.3,29.37,0.38967,-8.19,1.38,15.51,-0.10056,0.0496,-0.5899,0.6371,0.0141,-0.5969,0.5368,-0.0644,-0.6199,0.5316,0.00930004,-0.6214,0.6133,0.0311369,-0.593747,0.656766,0.0246244,-0.598477,0.582957,-0.0435139,-0.608716,0.582083,-0.00469807,-0.618663,0.63982,-0,0,-0.11,0.05,0,0,0,0,
-10.4812,-2.42596,12.0238,0,6.52164,-0.960476,27.6872,0,12.8146,6.73125,30.4554,0.45,-8.35537,1.75521,15.8285,-0.135,-10.14,-2.19,11.7,-0.01257,6.24,-0.87,26.85,0,12.27,6.3,29.52,0.32682,-8.07,1.56,15.39,-0.11313,0.0485,-0.5898,0.636,0.0136,-0.5969,0.537,-0.0642,-0.6198,0.5316,0.00930004,-0.6213,0.6129,0.0306564,-0.593843,0.65589,0.0242444,-0.598501,0.58322,-0.0428424,-0.608581,0.582359,-0.00462557,-0.618375,0.639206,-0,0,-0.1,0.03,0,0,0,0,
-10.7695,-2.52886,12.2032,-0.09,6.45862,-0.929576,27.77,0,13.0525,6.52698,30.6213,0.45,-8.31187,1.92801,15.5348,-0.045,-10.32,-2.34,11.85,-0.03771,6.18,-0.9,26.97,0,12.57,6.24,29.7,0.36453,-8.07,1.71,15.03,-0.01257,0.0482,-0.5898,0.6349,0.0131,-0.5969,0.5372,-0.064,-0.6194,0.5316,0.00930004,-0.6213,0.6127,0.0301759,-0.59394,0.655014,0.0238644,-0.598524,0.583483,-0.0421709,-0.608447,0.582636,-0.00455307,-0.618087,0.638591,0.02,0,-0.1,0.01,0,0,0,0,
-10.7127,-2.64673,12.7876,-0.27,6.45565,-0.988676,27.8678,0,13.3353,6.30767,30.7872,0.495,-8.32831,2.0408,15.1661,0,-10.29,-2.37,12.33,-0.16341,6.15,-0.9,26.97,0,12.78,6,29.88,0.3771,-8.07,1.8,14.73,0.03771,0.0477,-0.5897,0.6335,0.0128,-0.5969,0.5373,-0.0638,-0.6189,0.5316,0.00939994,-0.6212,0.6127,0.0296954,-0.594036,0.654138,0.0234844,-0.598548,0.583746,-0.0414994,-0.608312,0.582912,-0.00448057,-0.617799,0.637977,0.06,0,-0.11,0,0,0,0,0,
-10.686,-2.77965,12.9071,-0.27,6.82765,-1.00278,28.0256,0,13.6632,5.84838,30.9531,0.54,-8.34482,2.2136,14.8574,0,-10.23,-2.55,12.57,-0.20112,6.39,-0.84,27.15,0,13.14,5.67,29.97,0.47766,-8.04,1.98,14.43,0,0.0471,-0.5895,0.6319,0.0121,-0.5969,0.5373,-0.0636,-0.6183,0.5316,0.00949996,-0.6212,0.6126,0.0292149,-0.594133,0.653262,0.0231044,-0.598571,0.584009,-0.0408279,-0.608178,0.583189,-0.00440807,-0.617511,0.637362,0.06,0,-0.12,0,0,0,0,0,
-10.9593,-2.89753,13.2215,-0.36,6.49464,-1.07685,28.1834,-0.045,13.5262,5.58407,31.119,0.54,-8.40633,2.22137,14.5937,0,-10.41,-2.7,12.9,-0.26397,6.33,-0.93,27.33,0,13.08,5.4,30.21,0.49023,-8.16,2.07,14.16,0,0.047,-0.5894,0.6305,0.0119,-0.5968,0.5373,-0.063,-0.6175,0.5316,0.00959997,-0.621,0.6125,0.0287344,-0.594229,0.652386,0.0227244,-0.598595,0.584272,-0.0401564,-0.608043,0.583465,-0.00433557,-0.617223,0.636748,0.08,0.01,-0.12,0,0,0,0,0,
-11.2476,-2.85045,13.1759,-0.36,6.32665,-1.13595,28.3412,-0.09,13.254,5.25978,31.2249,0.45,-9.14286,1.98918,14.405,0,-10.74,-2.64,12.84,-0.28911,6.15,-1.02,27.48,-0.03771,12.78,5.07,30.24,0.36453,-8.7,1.83,13.89,0,0.047,-0.5895,0.6297,0.0118,-0.5968,0.5373,-0.0618,-0.6169,0.5317,0.0106,-0.6204,0.6122,0.0282539,-0.594326,0.65151,0.0223444,-0.598618,0.584535,-0.0394849,-0.607909,0.583742,-0.00426307,-0.616935,0.636133,0.08,0.02,-0.1,0,0,0,0,0,
-11.431,-2.83333,12.7853,-0.315,6.15866,-1.16506,28.394,-0.225,13.2219,5.29545,31.2858,0.225,-8.99438,1.96698,14.1563,-0.09,-10.95,-2.52,12.48,-0.23883,5.97,-1.02,27.51,-0.15084,12.69,4.98,30.42,0.21369,-8.7,1.71,13.74,-0.01257,0.0469,-0.5897,0.6294,0.0117,-0.5967,0.5374,-0.061,-0.6166,0.5318,0.0108001,-0.62,0.612,0.0277734,-0.594422,0.650634,0.0219644,-0.598642,0.584798,-0.0388134,-0.607774,0.584018,-0.00419057,-0.616647,0.635519,0.07,0.05,-0.05,0.02,0,0,0,0,
-11.6442,-2.60623,12.4397,-0.225,6.05065,-1.17916,28.4318,-0.135,12.9798,5.31617,31.3917,0.045,-9.28084,1.95978,14.0126,-0.135,-11.1,-2.37,12.12,-0.13827,5.82,-0.96,27.6,-0.13827,12.45,5.1,30.39,0.02514,-8.88,1.74,13.65,-0.08799,0.0467,-0.5901,0.6291,0.0115,-0.5967,0.5376,-0.06,-0.6165,0.5319,0.0112,-0.6197,0.6117,0.0272929,-0.594519,0.649758,0.0215844,-0.598665,0.585061,-0.038142,-0.60764,0.584295,-0.00411807,-0.616359,0.634904,0.05,0.03,-0.01,0.03,0,0,0,0,
-11.7675,-2.48413,12.1991,-0.36,5.92766,-1.19326,28.3496,-0.09,13.2177,5.39687,31.4376,0.045,-9.61234,1.62258,14.4089,-0.36,-11.25,-2.22,11.85,-0.2514,5.7,-1.05,27.48,-0.03771,12.63,5.13,30.54,0.01257,-9.27,1.41,13.95,-0.28911,0.0465,-0.5904,0.6287,0.0114,-0.5967,0.538,-0.0595,-0.6165,0.5321,0.0119,-0.619,0.6105,0.0268125,-0.594615,0.648882,0.0212044,-0.598689,0.585324,-0.0374705,-0.607505,0.584571,-0.00404558,-0.616071,0.63429,0.08,0.02,-0.01,0.08,0,0,0,0,
-11.5308,-2.24205,11.8085,-0.27,6.23965,-1.20736,28.2073,-0.135,13.2306,5.53755,31.2135,0.09,-9.58385,1.60038,14.9402,-0.27,-11.1,-2.01,11.46,-0.2514,5.97,-1.2,27.36,-0.06285,12.72,5.25,30.42,0.03771,-9.21,1.47,14.31,-0.18855,0.0457,-0.5909,0.6284,0.0105,-0.5967,0.5385,-0.059,-0.6166,0.5326,0.012,-0.6186,0.6093,0.026332,-0.594712,0.648006,0.0208244,-0.598712,0.585587,-0.036799,-0.607371,0.584848,-0.00397308,-0.615783,0.633675,0.06,0.03,-0.02,0.06,0,0,0,0,
-11.7441,-2.11992,11.2979,-0.18,6.13167,-1.11645,27.8702,-0.18,13.3185,5.51327,31.1694,0.45,-9.64536,1.45819,15.1715,-0.405,-11.25,-1.95,11.13,-0.1257,5.85,-1.2,27.12,-0.13827,12.81,5.28,30.24,0.31425,-9.36,1.32,14.73,-0.32682,0.0455,-0.5912,0.6283,0.0103,-0.5968,0.5391,-0.0584,-0.6165,0.5331,0.0121,-0.618,0.608,0.0258515,-0.594808,0.64713,0.0204444,-0.598736,0.58585,-0.0361275,-0.607236,0.585124,-0.00390058,-0.615495,0.633061,0.04,0.04,-0.1,0.09,0,0,0,0,
-11.8974,-1.77283,10.8323,-0.135,6.24865,-1.22055,27.6829,0,12.8964,5.51895,31.2153,0.225,-10.4118,1.21098,15.1178,-0.09,-11.43,-1.56,10.56,-0.08799,5.97,-1.14,26.94,-0.01257,12.51,5.28,30.33,0.15084,-9.96,1.05,14.7,-0.02514,0.0452,-0.5918,0.6282,0.00980002,-0.5968,0.5399,-0.0574,-0.6163,0.5333,0.0129999,-0.6173,0.6074,0.025371,-0.594905,0.646254,0.0200644,-0.598759,0.586113,-0.035456,-0.607102,0.5854,-0.00382808,-0.615207,0.632446,0.03,0,-0.05,0.02,0,0,0,0,
-11.9607,-1.57572,10.4717,0,6.38068,-1.18965,27.1208,0,12.9393,5.65966,31.2612,0.45,-11.0583,1.09878,15.4991,-0.27,-11.55,-1.41,10.23,-0,6.12,-1.05,26.37,0,12.51,5.37,30.36,0.38967,-10.71,0.99,15.03,-0.16341,0.0449,-0.5923,0.628,0.00919998,-0.5968,0.5408,-0.0565,-0.6164,0.5335,0.0146,-0.6169,0.6063,0.0248905,-0.595001,0.645378,0.0196844,-0.598783,0.586376,-0.0347845,-0.606967,0.585677,-0.00375558,-0.614919,0.631832,-0,0,-0.1,0.06,0,0,0,0,
-11.619,-1.39365,10.3511,0,7.09766,-1.20375,27.0086,-0.045,12.9672,5.84537,30.9171,0.585,-11.0748,0.671585,15.4604,-0.045,-11.13,-1.17,10.02,-0.01257,6.69,-1.14,26.25,-0.01257,12.51,5.49,29.97,0.45252,-10.68,0.51,14.91,-0.02514,0.044,-0.5927,0.6274,0.00800002,-0.5968,0.5414,-0.0558,-0.6165,0.5342,0.0147,-0.6159,0.6056,0.02441,-0.595098,0.644502,0.0193045,-0.598806,0.586639,-0.034113,-0.606833,0.585953,-0.00368308,-0.614631,0.631217,-0,0.01,-0.13,0.01,0,0,0,0,
-10.7673,-1.09153,10.0205,0,7.66469,-1.26285,26.7014,0,13.2501,5.94104,30.393,0.81,-11.0464,0.589369,15.4967,-0.135,-10.44,-0.9,9.78,-0,7.38,-1.14,25.92,0,12.75,5.64,29.64,0.71649,-10.74,0.36,15.03,-0.07542,0.0424,-0.5933,0.627,0.00629998,-0.5968,0.5424,-0.0556,-0.6166,0.5352,0.0148,-0.6154,0.605,0.0239295,-0.595194,0.643626,0.0189245,-0.59883,0.586902,-0.0334415,-0.606698,0.58623,-0.00361058,-0.614343,0.630603,-0,0,-0.18,0.03,0,0,0,0,
-10.1856,-0.954422,9.94494,0.045,8.14166,-1.23195,26.7392,0,12.993,6.41175,29.5689,0.81,-11.0629,0.507153,15.293,0,-9.81,-0.78,9.69,0.02514,7.77,-1.2,25.98,0,12.63,6.06,28.71,0.76677,-10.71,0.36,14.85,0.03771,0.0408,-0.5937,0.6264,0.00520003,-0.5968,0.5426,-0.0548,-0.6171,0.537,0.0149,-0.6149,0.6045,0.023449,-0.595291,0.64275,0.0185445,-0.598853,0.587165,-0.03277,-0.606564,0.586506,-0.00353808,-0.614055,0.629988,-0.01,0,-0.18,0,0,0,0,0,
-10.2189,-1.01232,10.9043,0,7.94368,-1.14108,26.7769,0,12.9459,6.34244,29.6898,0.9,-11.8294,0.679951,14.9243,0,-9.78,-0.81,10.5,-0.01257,7.65,-1.2,25.98,0.01257,12.51,6,28.77,0.84219,-11.28,0.48,14.58,0,0.04,-0.5937,0.6243,0.005,-0.5969,0.5428,-0.0539,-0.617,0.5373,0.0158,-0.6149,0.6045,0.0229685,-0.595387,0.641874,0.0181645,-0.598877,0.587428,-0.0320985,-0.606429,0.586783,-0.00346558,-0.613767,0.629374,-0,0,-0.2,0,0,0,0,0,
-10.5072,-1.17523,11.6387,-0.135,8.00069,-1.26015,26.9347,0,12.0888,6.42314,29.7357,0.81,-11.8759,0.792774,14.6156,0,-10.02,-0.9,11.19,-0.07542,7.65,-1.2,26.16,0,11.79,6.15,28.89,0.71649,-11.49,0.63,14.28,0.01257,0.04,-0.5936,0.6222,0.00459999,-0.5968,0.5428,-0.0521,-0.617,0.5375,0.0164,-0.6148,0.6044,0.022488,-0.595484,0.640998,0.0177845,-0.5989,0.587691,-0.031427,-0.606295,0.587059,-0.00339308,-0.613479,0.628759,0.03,0,-0.18,0,0,0,0,0,
-10.5255,-1.18813,11.7581,0,8.2527,-1.27425,27.0925,-0.045,12.2367,6.33886,29.8416,0.63,-12.1773,0.920572,14.4119,0,-10.14,-1.02,11.34,-0.01257,7.89,-1.23,26.31,0,11.85,6.06,28.92,0.59079,-11.76,0.69,14.01,0,0.0397,-0.5936,0.6209,0.00379998,-0.5968,0.5428,-0.0513,-0.6168,0.5376,0.0169,-0.6148,0.6042,0.0220075,-0.59558,0.640122,0.0174045,-0.598924,0.587954,-0.0307555,-0.60616,0.587336,-0.00332059,-0.613191,0.628145,-0,0.01,-0.14,0,0,0,0,0,
-10.4988,-1.24603,11.9825,-0.045,8.1597,-1.24335,27.2503,0,12.2196,6.29954,30.0075,0.54,-12.2539,1.01835,14.0582,0,-10.08,-1.05,11.58,-0,7.86,-1.26,26.46,0,11.79,5.97,29.07,0.47766,-11.91,0.81,13.68,0,0.0391,-0.5936,0.6195,0.00349999,-0.5968,0.5428,-0.0506,-0.6166,0.5376,0.0171,-0.6146,0.6041,0.021527,-0.595677,0.639246,0.0170245,-0.598947,0.588217,-0.0300841,-0.606026,0.587612,-0.00324809,-0.612903,0.62753,0.01,0,-0.12,0,0,0,0,0,
-10.3371,-1.30393,11.7869,0,8.45667,-1.24248,27.2432,0,12.5325,6.36526,29.7234,0.585,-12.2254,1.19115,13.7496,0,-9.93,-1.17,11.49,-0,8.04,-1.2,26.43,0,12.12,6,28.92,0.56565,-11.85,0.96,13.41,0,0.0385,-0.5936,0.6188,0.00270004,-0.5969,0.543,-0.0503,-0.6165,0.5382,0.0172,-0.6146,0.604,0.0210465,-0.595773,0.63837,0.0166445,-0.598971,0.58848,-0.0294126,-0.605891,0.587889,-0.00317559,-0.612615,0.626916,-0,0,-0.13,0,0,0,0,0,
-10.2954,-1.30182,12.0714,-0.045,8.30369,-1.19657,27.326,0,12.6654,6.28094,29.8593,0.405,-12.2418,1.36395,13.4409,0,-9.9,-1.17,11.64,-0.01257,8.04,-1.08,26.49,0,12.24,6.03,28.98,0.33939,-11.82,1.08,13.14,0,0.0378,-0.5937,0.6179,0.0025,-0.597,0.5432,-0.05,-0.6163,0.5384,0.0172999,-0.6146,0.6039,0.020566,-0.59587,0.637494,0.0162645,-0.598994,0.588743,-0.0287411,-0.605757,0.588165,-0.00310309,-0.612327,0.626301,0.01,0,-0.09,0,0,0,0,0,
-10.5687,-1.41973,12.3708,-0.27,8.19568,-1.16567,27.4237,0,12.6933,6.30163,29.9652,0.63,-12.3633,1.47677,13.1772,0,-10.08,-1.2,12.06,-0.16341,7.89,-1.23,26.64,0,12.21,6.09,29.07,0.52794,-11.94,1.23,12.78,0.01257,0.0377,-0.5936,0.6163,0.00230003,-0.597,0.5433,-0.0493,-0.6162,0.5385,0.0175,-0.6145,0.6038,0.0200855,-0.595966,0.636618,0.0158845,-0.599018,0.589006,-0.0280696,-0.605622,0.588442,-0.00303059,-0.612039,0.625687,0.06,0,-0.14,0,0,0,0,0,
-10.632,-1.41762,12.9402,-0.18,8.74771,-1.22477,27.5815,0,12.9761,6.03735,30.1311,0.63,-12.2748,1.64957,13.1985,0,-10.17,-1.2,12.54,-0.11313,8.34,-1.14,26.76,0,12.48,5.82,29.25,0.59079,-11.91,1.35,12.78,0,0.0374,-0.5937,0.6147,0.00129998,-0.597,0.5433,-0.0491,-0.6157,0.5385,0.0175,-0.6145,0.6033,0.019605,-0.596063,0.635742,0.0155045,-0.599041,0.589269,-0.0273981,-0.605488,0.588718,-0.00295809,-0.611751,0.625072,0.04,0,-0.14,0,0,0,0,0,
-10.5753,-1.47552,12.7146,-0.09,8.53468,-1.23887,27.7393,0,13.244,5.98306,30.297,0.54,-12.2913,1.49236,13.2048,0,-10.14,-1.32,12.36,-0.03771,8.22,-1.23,26.85,0,12.75,5.7,29.43,0.42738,-11.94,1.35,12.78,0,0.0369,-0.5937,0.6139,0.000900035,-0.597,0.5433,-0.0488,-0.6154,0.5385,0.0176,-0.6141,0.6026,0.0191246,-0.596159,0.634866,0.0151245,-0.599065,0.589532,-0.0267266,-0.605353,0.588995,-0.00288559,-0.611463,0.624458,0.02,0,-0.12,0,0,0,0,0,
-10.5636,-1.53342,12.279,0,8.75671,-1.35798,27.8971,0,13.4219,5.86875,30.4629,0.405,-12.3679,1.41015,13.1811,0,-10.14,-1.32,12.03,-0,8.49,-1.2,27,0,12.87,5.61,29.61,0.32682,-11.97,1.2,12.84,0,0.0364,-0.5937,0.6136,0.000299995,-0.5969,0.5433,-0.0485,-0.615,0.5385,0.0178,-0.6136,0.6021,0.0186441,-0.596256,0.63399,0.0147445,-0.599088,0.589795,-0.0260551,-0.605219,0.589271,-0.00281309,-0.611175,0.623843,-0,0,-0.09,0,0,0,0,0,
-10.7169,-1.47133,11.8734,0,8.72372,-1.32708,28.0549,0,13.5398,5.78443,30.5688,0.27,-12.4294,1.34294,13.3224,-0.045,-10.23,-1.26,11.58,-0,8.46,-1.2,27.24,0,13.14,5.52,29.7,0.23883,-12.06,1.17,12.99,-0.01257,0.0361,-0.5939,0.6134,-0.000100012,-0.5969,0.5433,-0.0481,-0.6148,0.5386,0.0179,-0.6132,0.6011,0.0181636,-0.596352,0.633114,0.0143645,-0.599112,0.590058,-0.0253836,-0.605084,0.589548,-0.00274059,-0.610887,0.623229,-0,0,-0.06,0.01,0,0,0,0,
-10.9452,-1.46922,11.6928,0,8.5107,-1.34118,28.1527,0,13.8077,5.91013,30.7347,0.27,-12.6258,1.45573,13.1337,-0.045,-10.5,-1.26,11.43,-0,8.22,-1.2,27.36,0,13.29,5.61,29.88,0.17598,-12.24,1.26,12.81,0,0.036,-0.594,0.6129,-0.000199969,-0.5969,0.5434,-0.0478,-0.6148,0.5386,0.0183,-0.6131,0.6008,0.0176831,-0.596449,0.632238,0.0139845,-0.599135,0.590321,-0.0247121,-0.60495,0.589824,-0.0026681,-0.610599,0.622614,-0,0,-0.06,0.01,0,0,0,0,
-10.8434,-1.46711,11.4222,0,8.6577,-1.29527,28.3105,0,14.0906,5.99083,30.8406,0.225,-12.5974,1.40353,13.845,0,-10.47,-1.2,11.19,-0,8.28,-1.17,27.42,0,13.59,5.67,29.94,0.17598,-12.27,1.26,13.29,0,0.0355,-0.5941,0.6124,-0.000599976,-0.597,0.5434,-0.0476,-0.6148,0.5387,0.0184,-0.6128,0.5996,0.0172026,-0.596545,0.631362,0.0136045,-0.599159,0.590584,-0.0240406,-0.604815,0.590101,-0.0025956,-0.610311,0.622,-0,0,-0.05,0,0,0,0,0,
-10.6818,-1.30001,11.0166,0,9.05972,-1.30937,28.4683,0,14.5385,5.96655,31.0065,0.225,-12.5539,1.24633,14.3313,-0.135,-10.23,-1.17,10.74,-0.01257,8.76,-1.17,27.54,0,13.95,5.76,30.09,0.1257,-12.09,0.99,13.89,-0.03771,0.0346,-0.5944,0.6122,-0.0018,-0.597,0.5434,-0.0476,-0.6147,0.5387,0.0184,-0.6121,0.5978,0.0167221,-0.596642,0.630486,0.0132245,-0.599182,0.590847,-0.0233691,-0.604681,0.590377,-0.0025231,-0.610023,0.621385,-0,0,-0.05,0.03,0,0,0,0,
-10.7901,-1.23793,10.551,0.045,8.9517,-1.38348,28.6261,0,14.5064,6.03224,31.1724,0.36,-12.5554,1.29915,14.3826,-0.225,-10.32,-1.08,10.29,0.01257,8.67,-1.32,27.69,-0.01257,14.01,5.82,30.3,0.26397,-12.12,1.14,13.83,-0.16341,0.0343,-0.5946,0.6121,-0.00199997,-0.5969,0.5434,-0.0471,-0.6146,0.5387,0.0184,-0.6119,0.5971,0.0162416,-0.596738,0.62961,0.0128445,-0.599206,0.59111,-0.0226977,-0.604546,0.590654,-0.0024506,-0.609735,0.620771,-0.01,0,-0.08,0.05,0,0,0,0,
-10.8384,-1.11584,10.3104,0.045,8.94874,-1.33757,28.7839,0,14.4593,6.27793,31.3383,0.315,-12.6319,1.35192,14.5539,-0.045,-10.35,-0.93,10.02,0.01257,8.67,-1.2,27.93,0,13.95,5.97,30.45,0.23883,-12.24,1.17,14.19,-0.03771,0.0339,-0.5949,0.6117,-0.00230002,-0.597,0.5434,-0.0462,-0.6148,0.5387,0.0186,-0.6117,0.5959,0.0157611,-0.596835,0.628734,0.0124645,-0.599229,0.591373,-0.0220262,-0.604412,0.59093,-0.0023781,-0.609447,0.620156,-0.01,0,-0.07,0.01,0,0,0,0,
-10.8717,-0.993741,10.0998,0.045,8.85573,-1.30667,28.9417,0,14.5322,6.25365,31.5042,0.45,-12.6484,1.52472,14.6802,-0.135,-10.38,-0.84,9.87,-0,8.58,-1.17,28.05,0,13.98,6,30.6,0.35196,-12.3,1.29,14.25,-0.05028,0.0334001,-0.5952,0.6111,-0.00260001,-0.597,0.5434,-0.0458,-0.6147,0.5387,0.0187001,-0.6117,0.5953,0.0152806,-0.596931,0.627858,0.0120845,-0.599253,0.591636,-0.0213547,-0.604277,0.591207,-0.0023056,-0.609159,0.619542,-0.01,0,-0.1,0.03,0,0,0,0,
-10.8899,-0.586606,9.75425,-0.09,8.70272,-1.24579,29.0995,0,14.4401,6.27434,31.6701,0.585,-12.7248,1.69752,14.5815,-0.135,-10.47,-0.48,9.51,-0,8.46,-1.17,28.2,0,13.98,6,30.75,0.5028,-12.27,1.47,14.19,-0.06285,0.0331,-0.5959,0.6108,-0.00279998,-0.5972,0.5434,-0.0449,-0.6146,0.5387,0.0189,-0.6117,0.5947,0.0148001,-0.597028,0.626982,0.0117046,-0.599276,0.591899,-0.0206832,-0.604143,0.591483,-0.0022331,-0.608871,0.618928,0.02,0,-0.13,0.03,0,0,0,0,
-10.8182,-0.614521,9.99367,0.045,8.53473,-1.09487,29.2573,0,14.123,6.29503,31.7309,0.45,-12.8014,1.87032,14.4528,-0.135,-10.38,-0.45,9.63,0.01257,8.28,-1.02,28.38,0,13.65,6,30.87,0.36453,-12.42,1.68,14.01,-0.11313,0.0325,-0.5961,0.6099,-0.0029,-0.5974,0.5434,-0.0437,-0.6145,0.5388,0.0191,-0.6117,0.5943,0.0143196,-0.597124,0.626106,0.0113246,-0.5993,0.592162,-0.0200117,-0.604008,0.59176,-0.0021606,-0.608583,0.618313,-0.01,0,-0.1,0.03,0,0,0,0,
-10.9715,-0.672421,10.3081,0,8.53173,-0.74898,29.3551,0,14.1809,6.43574,31.9418,0.54,-13.1629,2.10313,14.6391,-0.045,-10.5,-0.51,9.93,-0,8.25,-0.72,28.53,0,13.68,6.18,30.96,0.45252,-12.78,1.86,14.13,-0.01257,0.0322,-0.5961,0.6085,-0.00319999,-0.598,0.5435,-0.0432,-0.6146,0.5388,0.0197,-0.6118,0.5936,0.0138391,-0.597221,0.62523,0.0109446,-0.599323,0.592425,-0.0193402,-0.603874,0.592036,-0.0020881,-0.608295,0.617699,-0,0,-0.12,0.01,0,0,0,0,
-10.9748,-0.67031,11.1025,0,8.82874,-0.68806,29.5129,0.045,14.0288,6.57645,32.1077,0.63,-13.2544,2.27592,14.5554,0,-10.56,-0.51,10.56,0.01257,8.55,-0.72,28.62,0.01257,13.5,6.33,31.11,0.56565,-12.81,1.98,14.16,0,0.0318,-0.5962,0.6066,-0.004,-0.5982,0.5435,-0.0422,-0.6147,0.5388,0.02,-0.6118,0.5929,0.0133586,-0.597317,0.624354,0.0105646,-0.599347,0.592688,-0.0186687,-0.603739,0.592313,-0.00201561,-0.608007,0.617084,-0,-0.01,-0.14,0,0,0,0,0,
-10.8881,-0.72821,11.0869,0.045,8.79575,-0.702161,29.6707,0,13.6217,6.77713,32.2736,0.495,-13.4959,2.38871,14.6817,0,-10.44,-0.54,10.65,0.01257,8.52,-0.6,28.74,0,13.2,6.48,31.32,0.41481,-13.02,2.13,14.22,0,0.0311,-0.5962,0.6053,-0.00440001,-0.5982,0.5435,-0.041,-0.6149,0.5388,0.0204,-0.6117,0.5923,0.0128781,-0.597414,0.623478,0.0101846,-0.59937,0.592951,-0.0179972,-0.603605,0.592589,-0.00194311,-0.607719,0.61647,-0.01,0,-0.11,0,0,0,0,0,
