joint_tau_cal_0,joint_tau_cal_1,joint_tau_cal_2,joint_tau_cal_3,joint_tau_cal_4,joint_tau_cal_5,joint_tau_cal_6,joint_tau_cal_7,joint_tau_cal_8,joint_tau_cal_9,joint_tau_cal_10,joint_tau_cal_11,joint_tau_cal_12,joint_tau_cal_13,joint_tau_cal_14,joint_tau_cal_15,joint_tau_est_0,joint_tau_est_1,joint_tau_est_2,joint_tau_est_3,joint_tau_est_4,joint_tau_est_5,joint_tau_est_6,joint_tau_est_7,joint_tau_est_8,joint_tau_est_9,joint_tau_est_10,joint_tau_est_11,joint_tau_est_12,joint_tau_est_13,joint_tau_est_14,joint_tau_est_15,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_12,joint_pos_target_13,joint_pos_target_14,joint_vel_3,joint_vel_7,joint_vel_11,joint_vel_15,joint_vel_target_3,joint_vel_target_7,joint_vel_target_11,joint_vel_target_15,
-1.02204,-5.75699,32.1979,0.330534,-13.7401,3.54174,12.3784,1.49619,-2.78458,-0.195766,10.3751,0.700806,18.0074,1.41464,35.5355,1.85338,-1.28522,-6.08314,32.7341,0.256512,-14.5516,4.19343,11.6924,1.68982,-3.03977,-0.14263,9.45575,0.706447,19.4053,1.59245,36.7212,1.84628,-0.0208044,-0.547026,0.59015,0.0587677,-0.579297,0.561594,0.0191635,-0.582111,0.607901,0.00372922,-0.572464,0.593921,-0.0466315,-0.691438,1.3951,-0.285011,-0.490426,0.871524,-0.0511743,-0.586794,0.867596,0.453171,-0.537024,1.48152,2.95599,2.5322,2.69109,2.71672,3.61705,5.52457,4.09271,6.42348,
-0.629013,-5.61903,31.7869,0.144938,-12.895,2.65341,12.8469,1.13332,-2.35423,-0.457944,11.1429,0.451027,16.7877,1.22688,33.0287,1.59182,-1.00166,-5.70295,32.1883,0.305345,-13.7194,3.50934,12.338,1.529,-2.73619,-0.22717,10.3632,0.669373,18.0588,1.51624,35.3341,1.86258,-0.0212999,-0.548113,0.590263,0.0582689,-0.578605,0.562496,0.0179431,-0.581572,0.607821,0.00244569,-0.573574,0.595535,-0.0373481,-0.689379,1.38508,-0.264434,-0.511808,0.884267,-0.041647,-0.59294,0.885963,0.421363,-0.542989,1.42081,3.00746,2.4681,2.69591,2.81787,3.29733,4.73474,3.59796,6.0015,
-0.334817,-5.53864,31.036,-0.113489,-12.0134,1.35698,13.947,0.6084,-2.26651,-1.00762,11.7156,0.14504,15.2897,0.902763,31.6241,1.19178,-0.606815,-5.5732,31.7558,0.17942,-12.873,2.58739,12.7894,1.20835,-2.30931,-0.492754,11.0739,0.488419,16.8359,1.25513,32.8415,1.62515,-0.0218448,-0.549369,0.590759,0.0577206,-0.577405,0.563736,0.0167244,-0.580899,0.608226,0.00116846,-0.574588,0.59736,-0.0305431,-0.688543,1.36712,-0.242977,-0.542522,0.913251,-0.0406328,-0.605266,0.900867,0.382667,-0.55296,1.38763,2.9375,2.30954,2.55247,2.64542,2.71053,3.52633,2.84255,5.02898,
0.0782294,-5.66637,30.3942,-0.257801,-10.9534,-0.0102627,14.2378,0.19071,-2.10557,-1.70217,11.8943,-0.0979762,14.037,0.306166,28.9873,0.94368,-0.311933,-5.5209,30.9875,-0.0331747,-11.9891,1.26619,13.8871,0.71517,-2.24007,-1.03892,11.6717,0.247688,15.3223,0.819659,31.5935,1.21295,-0.0223331,-0.550112,0.591625,0.0571899,-0.57573,0.564998,0.0159077,-0.579917,0.608872,0.00024438,-0.574589,0.598717,-0.0207927,-0.692187,1.35233,-0.217089,-0.574358,0.922073,-0.0373703,-0.621259,0.907485,0.350528,-0.566609,1.32445,2.77181,2.08874,2.43363,2.47016,2.25621,2.47016,2.23768,4.35752,
0.460676,-5.87163,29.637,-0.410472,-10.108,-1.92213,14.8901,-0.221525,-2.2467,-2.34456,11.8206,-0.242969,12.7851,-0.846714,27.0187,0.532893,0.102758,-5.67711,30.3054,-0.123039,-10.9257,-0.18904,14.136,0.351166,-2.08777,-1.80423,11.8199,0.0400256,14.0638,0.1859,28.913,0.97135,-0.0229861,-0.550339,0.593449,0.056459,-0.572078,0.567265,0.0151291,-0.577803,0.610425,-0.000652178,-0.573223,0.600655,-0.0118472,-0.697036,1.33567,-0.196653,-0.617565,0.940993,-0.0414509,-0.63522,0.906586,0.318562,-0.593155,1.27904,2.497,1.75895,2.05765,2.29057,1.67606,1.3159,1.57171,3.35635,
0.637809,-6.76595,28.7566,-1.08836,-9.14167,-4.59622,15.9096,-1.31674,-2.52053,-3.62713,10.686,-1.05552,11.3423,-1.80823,24.9409,-0.388978,0.476785,-5.919,29.5188,-0.251618,-10.0887,-2.13223,14.7759,-0.0736804,-2.23923,-2.46453,11.7069,-0.0976039,12.7973,-1.00211,27.0731,0.720422,-0.0235205,-0.549664,0.596069,0.0558599,-0.567301,0.569924,0.0147072,-0.575047,0.612884,-0.00120148,-0.570602,0.602629,-0.00781447,-0.718174,1.31669,-0.172974,-0.679036,0.969411,-0.0483771,-0.663641,0.882228,0.28213,-0.614001,1.22755,2.17273,1.45721,1.86745,1.81861,-0.00399157,-1.17626,-0.243585,1.04065,
0.850946,-7.77531,27.8722,-0.747444,-8.4581,-6.56653,15.8698,-1.16516,-2.51342,-4.35163,10.2491,-0.670783,10.6501,-3.33614,22.4363,-0.0924476,0.649454,-6.89373,28.5961,-0.790599,-9.12554,-4.89852,15.7547,-1.03526,-2.51761,-3.79181,10.518,-0.719304,11.3468,-2.04922,24.8619,-0.135102,-0.0238725,-0.547563,0.599483,0.0554066,-0.560824,0.573341,0.0145637,-0.571184,0.61636,-0.00145183,-0.56609,0.605626,-0.00277001,-0.740117,1.2987,-0.156285,-0.720543,0.972395,-0.048354,-0.677007,0.874662,0.264725,-0.646842,1.1687,1.56475,0.885735,1.30615,1.18505,0.0698597,-1.44459,-0.0354205,1.00016,
1.08605,-8.26079,27.386,-0.294658,-8.37399,-7.62691,15.5336,-0.65918,-2.63329,-4.10264,9.99791,-0.0315164,10.9374,-4.25539,19.9166,0.609424,0.843685,-7.89963,27.6966,-0.627507,-8.46052,-6.85456,15.7002,-1.05745,-2.53043,-4.50561,10.0218,-0.558621,10.6393,-3.60543,22.2314,0.0590053,-0.0239319,-0.5444,0.603757,0.0552271,-0.553361,0.57751,0.0147064,-0.566832,0.621478,-0.00139982,-0.560516,0.610151,0.00329946,-0.749072,1.29104,-0.154113,-0.739693,0.968331,-0.0509932,-0.667402,0.875258,0.272123,-0.663686,1.11264,1.31977,0.665363,0.957607,0.765135,0.730455,-0.652998,0.894574,1.98398,
1.15115,-8.60401,26.7349,-0.133745,-8.39477,-8.45158,15.9781,-0.531079,-3.04282,-4.27997,9.47142,0.209445,10.9292,-4.6232,18.9604,0.648136,1.0553,-8.31987,27.2175,-0.341222,-8.40022,-7.81525,15.3891,-0.781708,-2.66801,-4.19374,9.77856,-0.0910222,10.903,-4.36502,19.7912,0.411735,-0.0234944,-0.542008,0.608191,0.0555475,-0.547137,0.581419,0.0152467,-0.56397,0.627046,-0.000907351,-0.556531,0.615076,0.00571826,-0.756157,1.27907,-0.153955,-0.755512,0.983143,-0.0603998,-0.670043,0.866805,0.272796,-0.670505,1.09199,1.41437,0.916352,1.17654,1.1661,1.14688,-0.145806,1.59543,2.46237,
1.11723,-9.01056,26.126,-0.19472,-8.42168,-8.6922,16.0446,-0.654979,-3.35983,-4.36155,8.75763,0.245418,11.0875,-4.61193,17.6845,0.517389,1.10506,-8.57867,26.5844,-0.245038,-8.43662,-8.50727,15.8501,-0.72992,-3.08098,-4.27994,9.26992,0.0525415,10.8945,-4.5764,18.7574,0.4816,-0.0225485,-0.541476,0.612235,0.0563821,-0.543883,0.585028,0.0161287,-0.56317,0.632644,-7.06717e-05,-0.555482,0.619702,0.00604046,-0.766989,1.26771,-0.153566,-0.760125,0.98807,-0.067312,-0.672592,0.85506,0.277632,-0.67064,1.06355,1.64096,1.32441,1.40497,1.61977,1.25152,0.0144499,1.8958,2.65455,
0.912492,-9.4693,25.451,-0.425529,-8.55479,-9.18146,16.2092,-0.933281,-3.50658,-4.55106,8.06525,-0.0201529,11.2071,-4.79057,16.8704,0.276085,1.08738,-8.94417,26.0229,-0.287086,-8.42785,-8.6372,15.9,-0.702539,-3.37888,-4.3038,8.64802,0.11842,11.068,-4.54548,17.6005,0.383438,-0.0217291,-0.542347,0.61503,0.0570864,-0.543307,0.587271,0.016738,-0.563873,0.636009,0.000538806,-0.556373,0.622505,0.00172142,-0.780184,1.2535,-0.156183,-0.77222,0.992781,-0.0705049,-0.678332,0.83957,0.281165,-0.677569,1.04692,1.83109,1.67687,1.75989,1.78675,0.980028,-0.189689,1.71959,2.33892,
0.684874,-9.58885,24.5817,-0.699398,-8.4305,-9.21372,16.0101,-1.19513,-3.64984,-4.74874,7.56762,-0.264113,11.2105,-4.88011,16.999,-0.147504,0.885331,-9.33574,25.3231,-0.515297,-8.56295,-9.08886,16.0173,-0.949125,-3.51886,-4.43002,7.97768,-0.140363,11.1941,-4.71662,16.8879,0.170654,-0.0208561,-0.544925,0.618474,0.0574775,-0.544449,0.589956,0.0172572,-0.565964,0.639194,0.00106932,-0.558601,0.624726,-0.00331731,-0.786611,1.23503,-0.153436,-0.776464,0.990671,-0.0737843,-0.685945,0.830239,0.281514,-0.682436,1.05122,2.01439,1.89853,1.91162,2.11561,0.615591,-0.491728,1.38339,1.8206,
0.512851,-9.27323,24.1725,-0.901846,-8.70656,-9.14078,15.9379,-1.25728,-3.74871,-4.48436,7.63227,-0.451211,11.6833,-4.90147,17.3892,-0.323521,0.665155,-9.42318,24.4769,-0.733171,-8.45311,-9.09525,15.8737,-1.24547,-3.65286,-4.61228,7.56378,-0.361467,11.207,-4.78559,17.0059,-0.0897719,-0.0202249,-0.548729,0.62158,0.0575873,-0.546931,0.591927,0.0174789,-0.568707,0.64093,0.00130013,-0.561019,0.625285,-0.00707443,-0.782962,1.22748,-0.160334,-0.776617,0.990323,-0.0761641,-0.682324,0.832831,0.293481,-0.684645,1.05922,2.08343,1.80046,2.00413,2.12864,0.27974,-0.714096,1.10171,1.4816,
0.258114,-8.94807,24.0603,-1.02773,-8.93345,-8.63703,15.7076,-1.45387,-3.78946,-4.22704,7.67215,-0.629368,12.1104,-4.76611,18.0002,-0.341165,0.492487,-9.12071,24.1072,-0.864943,-8.71004,-8.97503,15.8346,-1.24974,-3.75506,-4.35973,7.64623,-0.423674,11.6785,-4.82291,17.4402,-0.270156,-0.0196883,-0.552712,0.623785,0.0576517,-0.549925,0.593038,0.0176185,-0.571553,0.641345,0.0014467,-0.563311,0.624682,-0.0128784,-0.778733,1.22634,-0.165348,-0.767181,0.985173,-0.0769995,-0.678629,0.832642,0.30435,-0.684034,1.07479,2.00768,1.98675,2.05349,1.88537,-0.0477862,-0.920992,0.794753,1.20304,
-0.00446593,-8.52378,24.1553,-1.01002,-9.0546,-8.02508,15.4369,-1.26749,-3.85171,-4.04537,7.93198,-0.605888,12.4042,-4.45268,19.0606,-0.299177,0.231925,-8.82819,24.0357,-0.940504,-8.92185,-8.49015,15.6392,-1.39117,-3.80325,-4.13222,7.68804,-0.48999,12.0985,-4.74747,18.1469,-0.320306,-0.0190518,-0.556219,0.625024,0.0578374,-0.552838,0.593294,0.0178924,-0.573908,0.64064,0.00172243,-0.564971,0.623099,-0.0187274,-0.771185,1.22934,-0.168093,-0.754572,0.978161,-0.0781767,-0.67601,0.837773,0.312072,-0.677489,1.09925,1.82904,1.65524,1.88698,1.7005,-0.191004,-0.879743,0.6752,1.10215,
-0.197457,-7.92599,24.4062,-0.907458,-9.38401,-7.04171,15.5513,-1.23273,-3.89634,-3.64297,8.15373,-0.443262,12.7868,-4.13441,20.4635,-0.119845,-0.0308033,-8.44021,24.1765,-0.906856,-9.04294,-7.93974,15.4132,-1.19329,-3.86489,-3.96815,8.00897,-0.509669,12.3933,-4.45761,19.2318,-0.263808,-0.0183519,-0.558882,0.625162,0.0581138,-0.555339,0.592573,0.0182566,-0.575674,0.639057,0.00207726,-0.566015,0.620819,-0.0229224,-0.758368,1.23505,-0.176056,-0.733173,0.97969,-0.0789318,-0.667465,0.84222,0.321977,-0.670264,1.13176,1.6184,1.6952,1.58223,1.48236,-0.196511,-0.770256,0.695701,1.24267,
-0.363438,-7.48493,24.9351,-0.767181,-9.58699,-6.52124,15.401,-0.922049,-3.7777,-3.3733,8.54036,-0.375701,13.0976,-3.82802,21.3019,0.0784585,-0.22203,-7.88146,24.4683,-0.798065,-9.3957,-6.99304,15.5654,-1.13689,-3.91135,-3.58095,8.24866,-0.356204,12.7755,-4.14962,20.6529,-0.105073,-0.0177168,-0.560597,0.624196,0.0583872,-0.557034,0.590846,0.018627,-0.577021,0.636917,0.00241894,-0.566657,0.618079,-0.0263995,-0.748471,1.24668,-0.181392,-0.720423,0.973671,-0.0756091,-0.661824,0.848529,0.33009,-0.663123,1.14983,1.39478,1.31411,1.5119,1.30584,-0.139581,-0.529991,0.760499,1.46276,
-0.516357,-7.17623,25.3315,-0.643614,-9.64371,-5.77765,15.565,-0.902598,-3.75923,-3.11789,8.73966,-0.308795,13.116,-3.45212,22.6076,0.147391,-0.38338,-7.47179,25.0367,-0.669695,-9.59609,-6.44803,15.4515,-0.855858,-3.79007,-3.31786,8.61905,-0.251308,13.0885,-3.83891,21.5098,0.0568221,-0.0171122,-0.561409,0.622174,0.0586592,-0.558183,0.588211,0.0189704,-0.578081,0.63425,0.00274044,-0.567239,0.614971,-0.0296691,-0.741081,1.25398,-0.182021,-0.702738,0.97463,-0.0748102,-0.656399,0.850595,0.330836,-0.654381,1.17918,1.19593,1.34837,1.35905,1.20367,-0.091299,-0.456822,0.741462,1.49845,
-0.513299,-6.70784,26.0393,-0.489327,-9.90494,-5.35744,15.8961,-0.715887,-3.72933,-2.69303,9.38529,-0.120089,13.3948,-2.97821,23.5341,0.295625,-0.533051,-7.18498,25.4646,-0.56324,-9.62865,-5.72741,15.6427,-0.732347,-3.76697,-3.06753,8.82921,-0.234453,13.1114,-3.46098,22.8228,0.140391,-0.0165942,-0.561525,0.619252,0.058872,-0.55884,0.584789,0.0192451,-0.578982,0.631207,0.00296777,-0.567924,0.611623,-0.0291222,-0.72914,1.26827,-0.188372,-0.692568,0.979098,-0.0738432,-0.646591,0.863497,0.337959,-0.64329,1.19899,1.03182,1.17029,1.11133,1.07197,0.0531692,-0.261481,0.871154,1.66322,
-0.635652,-6.27293,26.6672,-0.353896,-10.0737,-4.65001,15.8765,-0.525416,-3.58287,-2.29361,9.83846,-0.0878286,13.5782,-2.55624,24.8657,0.46054,-0.527684,-6.73084,26.185,-0.417677,-9.88738,-5.31408,16.0564,-0.573663,-3.7346,-2.65156,9.48237,-0.0578002,13.3926,-2.94981,23.6714,0.283356,-0.016151,-0.56116,0.615738,0.0590222,-0.559121,0.580857,0.0194346,-0.579707,0.627911,0.00309944,-0.568635,0.608066,-0.0317686,-0.717683,1.28024,-0.192466,-0.675053,0.976283,-0.0700313,-0.637197,0.871394,0.342632,-0.632492,1.22658,0.885684,1.03803,1.07394,0.955557,0.177892,-0.0128028,0.898286,1.87664,
-0.637632,-6.09242,27.2905,-0.283023,-10.2665,-4.20331,16.1183,-0.419912,-3.49708,-2.05923,10.1854,-0.043205,13.791,-2.1668,25.5171,0.519619,-0.647921,-6.29697,26.7792,-0.301002,-10.0777,-4.61083,15.9899,-0.405092,-3.58649,-2.26877,9.9054,0.0140598,13.5777,-2.49642,24.9642,0.429331,-0.0158405,-0.560682,0.612904,0.0591098,-0.559248,0.577902,0.0195503,-0.580059,0.625279,0.00315963,-0.569146,0.605578,-0.031544,-0.712544,1.29294,-0.197738,-0.66398,0.977669,-0.0677833,-0.631506,0.877379,0.347989,-0.623258,1.2426,0.776308,0.936738,0.955988,0.87481,0.210262,0.0969133,0.869578,1.91405,
-0.68397,-5.7394,27.8078,-0.136061,-10.4337,-3.77359,15.9379,-0.276777,-3.29387,-1.81546,10.8378,0.118506,13.8441,-1.75963,26.4725,0.676939,-0.65581,-6.13093,27.4266,-0.218348,-10.2723,-4.16481,16.2579,-0.28778,-3.50238,-2.05184,10.2849,0.038085,13.7897,-2.14768,25.6452,0.513259,-0.0153824,-0.559795,0.609273,0.0592736,-0.559351,0.574115,0.0196997,-0.580084,0.62177,0.00322677,-0.569794,0.602139,-0.0321941,-0.70274,1.3024,-0.20121,-0.653327,0.971318,-0.0625637,-0.625113,0.890147,0.349371,-0.614598,1.26088,0.644191,0.813163,0.704034,0.745364,0.372068,0.259609,0.941046,2.09924,
-0.647089,-5.44314,28.247,-0.0344258,-10.6516,-3.34304,16.168,-0.15849,-3.23245,-1.62464,11.3164,0.154885,14.0143,-1.37458,27.2378,0.713108,-0.696113,-5.77157,27.9275,-0.0869693,-10.4128,-3.72824,16.0545,-0.161442,-3.29496,-1.81528,10.9256,0.182688,13.848,-1.77899,26.5843,0.72206,-0.0149768,-0.558913,0.605986,0.059368,-0.559528,0.570864,0.0197872,-0.579731,0.618373,0.00321588,-0.57032,0.599175,-0.0309184,-0.694518,1.31033,-0.206625,-0.64286,0.972407,-0.0610107,-0.619861,0.898852,0.353539,-0.605556,1.27956,0.543969,0.716722,0.656075,0.785537,0.475117,0.399742,0.965845,2.21175,
-0.67611,-5.12627,28.5803,0.0861217,-10.5801,-2.91953,15.8629,-0.0143954,-3.04316,-1.45288,11.9258,0.229701,13.9207,-0.972777,27.9718,0.879209,-0.657961,-5.46423,28.3455,0.00832641,-10.6282,-3.28627,16.1929,-0.0506861,-3.23226,-1.62618,11.3865,0.256756,14.0198,-1.38816,27.4285,0.757912,-0.0146343,-0.558234,0.603123,0.0593768,-0.559949,0.568121,0.0197952,-0.579246,0.61531,0.00311697,-0.570976,0.596497,-0.0313212,-0.686057,1.31614,-0.204862,-0.632875,0.96244,-0.0562985,-0.615034,0.911253,0.351069,-0.596263,1.29555,0.456624,0.620859,0.531705,0.562015,0.628868,0.592068,0.991107,2.32043,
-0.662749,-4.6935,28.679,0.210262,-10.491,-2.43893,16.121,0.039453,-2.98199,-1.27365,12.4626,0.316235,13.6923,-0.539143,29.0219,0.950167,-0.684181,-5.13117,28.6537,0.116636,-10.5539,-2.84602,15.8689,0.0731803,-3.03962,-1.46624,11.9685,0.327225,13.9301,-0.974671,28.0356,0.861757,-0.0143425,-0.55787,0.600939,0.0593209,-0.560742,0.565984,0.0197385,-0.578827,0.612779,0.00294474,-0.571857,0.594403,-0.0307386,-0.675115,1.31674,-0.202746,-0.621933,0.967109,-0.0548903,-0.610706,0.922512,0.345117,-0.586491,1.31766,0.394598,0.565026,0.41718,0.466501,0.815121,0.643932,1.04965,2.36684,
-0.595997,-4.52769,28.8057,0.277838,-10.2947,-2.21913,16.2552,0.0901366,-2.88356,-1.36395,12.6806,0.397915,13.5415,-0.34174,28.7614,0.950031,-0.671525,-4.68045,28.7328,0.236549,-10.4867,-2.35612,16.1026,0.146741,-2.97634,-1.27335,12.4722,0.365929,13.7039,-0.487471,29.0525,1.01427,-0.0140825,-0.557941,0.599241,0.0592071,-0.561895,0.56444,0.019617,-0.578626,0.610977,0.00268461,-0.572985,0.593143,-0.0288034,-0.671315,1.31854,-0.198489,-0.617757,0.969314,-0.0525386,-0.612476,0.926627,0.341065,-0.581771,1.31297,0.340696,0.460312,0.240156,0.467371,0.896372,0.640585,1.03599,2.36743,
-0.603644,-4.15529,28.8948,0.358356,-10.1707,-1.82566,15.9955,0.17871,-2.74652,-1.07023,13.1531,0.444446,13.47,0.0276945,28.662,1.06639,-0.607585,-4.49411,28.8345,0.294217,-10.2923,-2.12933,16.2069,0.195958,-2.88033,-1.35033,12.6654,0.39145,13.5508,-0.282575,28.8637,1.07035,-0.0137817,-0.558503,0.598141,0.0591304,-0.56328,0.563607,0.0194994,-0.578794,0.609899,0.0024335,-0.574433,0.592731,-0.0286567,-0.662875,1.32005,-0.194914,-0.609424,0.962444,-0.0492391,-0.605989,0.937727,0.339058,-0.575146,1.3105,0.307394,0.353509,0.176648,0.354248,1.02411,0.710929,1.06554,2.48702,
-0.618085,-3.78061,28.6691,0.414813,-9.88838,-1.5742,16.1112,0.286417,-2.80935,-1.10761,13.3483,0.474664,13.1629,0.190497,29.2181,1.08192,-0.615692,-4.10547,28.8985,0.37651,-10.167,-1.76942,15.9851,0.229215,-2.74267,-1.07807,13.1647,0.446672,13.4798,0.0807274,28.6485,1.16797,-0.0134637,-0.55955,0.597685,0.0590491,-0.564732,0.563506,0.0194135,-0.579119,0.609376,0.00220671,-0.575811,0.592824,-0.028748,-0.654785,1.31431,-0.188471,-0.605324,0.967132,-0.0508544,-0.607244,0.943412,0.331143,-0.571363,1.32222,0.270732,0.152353,0.0969261,0.269982,1.10036,0.725187,1.04625,2.43382,
-0.597137,-3.5446,28.5568,0.468831,-9.74027,-1.3607,15.9196,0.349759,-2.71208,-1.18423,13.5113,0.506621,13.0726,0.336019,28.6475,1.15263,-0.633554,-3.72308,28.6542,0.436174,-9.88604,-1.54711,16.1425,0.285999,-2.80363,-1.08797,13.3857,0.468272,13.1732,0.289069,29.1798,1.19245,-0.0131305,-0.560867,0.597775,0.058978,-0.566188,0.563953,0.0193171,-0.57951,0.609273,0.00196369,-0.577221,0.593519,-0.0278661,-0.650368,1.31188,-0.184317,-0.601442,0.963109,-0.0485112,-0.609161,0.947673,0.328651,-0.569135,1.31152,0.226649,0.0546854,0.0324453,0.166087,1.16431,0.754203,1.04569,2.47136,
-0.680788,-3.10586,28.4184,0.535648,-9.56282,-1.36335,16.0202,0.383798,-2.77569,-0.955308,14.0128,0.482091,12.8785,0.501736,28.9349,1.23937,-0.612835,-3.47607,28.5291,0.486459,-9.71784,-1.30404,15.9376,0.334144,-2.70716,-1.13683,13.4909,0.522401,13.081,0.434257,28.7015,1.18158,-0.0127659,-0.562497,0.598285,0.0589231,-0.567639,0.564836,0.0192448,-0.580091,0.609568,0.0017416,-0.578633,0.594588,-0.0295933,-0.641152,1.30914,-0.179945,-0.60225,0.966675,-0.0501623,-0.604112,0.959584,0.323562,-0.566431,1.31988,0.191345,0.00198464,0.0742966,0.00138358,1.26264,0.76958,1.03848,2.48012,
-0.614344,-2.83035,28.1689,0.588307,-9.38093,-1.01942,16.2289,0.300217,-2.86167,-0.967324,14.0939,0.485234,12.8242,0.864179,28.7418,1.17232,-0.69016,-3.03487,28.3792,0.560497,-9.53535,-1.26307,15.9698,0.38298,-2.76699,-0.894244,13.9824,0.518346,12.8929,0.574179,28.9781,1.23933,-0.0124604,-0.564249,0.59911,0.0587951,-0.569285,0.565971,0.0190976,-0.580922,0.610179,0.0014572,-0.580309,0.595898,-0.0276586,-0.63608,1.30392,-0.175597,-0.595493,0.971706,-0.0526036,-0.605447,0.963529,0.321864,-0.56029,1.31653,0.140258,0.0884384,0.0654783,0.105984,1.31687,0.688873,1.03595,2.45063,
-0.631457,-2.62491,27.8983,0.618255,-9.16743,-0.939543,16.1766,0.293763,-2.92317,-0.889239,14.2111,0.48318,12.7175,0.965589,28.6336,1.18298,-0.622636,-2.76326,28.1215,0.61114,-9.37421,-0.955058,16.1479,0.288627,-2.85348,-0.924326,14.1077,0.486137,12.8401,0.891848,28.6872,1.17774,-0.0122291,-0.56599,0.600189,0.0586334,-0.571081,0.567301,0.0188948,-0.581975,0.610965,0.00110016,-0.582099,0.597262,-0.0278641,-0.632662,1.29839,-0.170443,-0.59563,0.972453,-0.0542496,-0.605103,0.967267,0.318862,-0.559533,1.31274,0.0933824,0.0321956,-0.00117888,-0.000214907,1.32989,0.619722,0.96518,2.36575,
-0.612192,-2.3392,27.6339,0.651668,-9.00743,-0.921919,16.1862,0.248461,-3.01277,-0.848421,14.4592,0.463761,12.5074,0.836364,28.6147,1.09611,-0.639564,-2.55923,27.8461,0.640343,-9.1711,-0.890329,16.1674,0.301272,-2.91541,-0.866448,14.1819,0.45234,12.7249,1.00472,28.5388,1.18092,-0.0120003,-0.567735,0.601481,0.0587261,-0.572836,0.568628,0.0187486,-0.583069,0.611717,0.000837064,-0.583729,0.598592,-0.0271651,-0.6272,1.29312,-0.166355,-0.596937,0.974086,-0.0565713,-0.605194,0.973065,0.313427,-0.563761,1.31467,0.0483432,0.0160238,-0.000538067,0.000502122,1.35168,0.512946,0.926984,2.19272,
-0.445657,-2.1839,27.6454,0.69735,-8.83038,-0.704344,15.7344,0.241648,-3.11632,-0.685523,14.386,0.438612,12.5963,0.928587,27.8321,1.08558,-0.618192,-2.27896,27.5834,0.675852,-9.00743,-0.852443,16.1336,0.248321,-3.01425,-0.790084,14.4249,0.463521,12.5109,0.872575,28.6457,1.02054,-0.0117979,-0.569333,0.602812,0.0587677,-0.57465,0.570031,0.0187665,-0.584359,0.612523,0.000715159,-0.585391,0.599719,-0.022837,-0.624864,1.2947,-0.161917,-0.593262,0.964139,-0.0590225,-0.602095,0.973265,0.31562,-0.563137,1.2961,-4.2141e-05,0.0118523,0.059598,0.0287008,1.39466,0.495148,0.936821,2.19985,
-0.310679,-1.91693,27.6137,0.681563,-8.76334,-0.642104,15.6667,0.214113,-3.37437,-0.507792,14.4269,0.456056,12.5859,0.818514,27.9325,1.02214,-0.449898,-2.128,27.6057,0.697343,-8.82814,-0.648304,15.696,0.243307,-3.12513,-0.636621,14.41,0.439314,12.5885,0.99794,27.7523,1.08436,-0.0116673,-0.570801,0.603942,0.0587301,-0.576238,0.571169,0.0189747,-0.58571,0.613267,0.000788681,-0.586713,0.600335,-0.0193697,-0.619619,1.29493,-0.160311,-0.593116,0.963426,-0.0651539,-0.599413,0.974838,0.315506,-0.566149,1.29708,-2.20312e-05,0.00264724,0.000967784,0.00061458,1.3631,0.430872,0.91308,2.0449,
-0.355614,-1.58795,27.5261,0.682659,-8.61546,-0.726798,15.6627,0.166032,-3.48666,-0.502102,14.6791,0.427962,12.3821,0.665531,28.4104,0.938269,-0.31522,-1.86347,27.5817,0.681421,-8.74475,-0.569577,15.6843,0.168598,-3.38734,-0.471408,14.4247,0.431135,12.5748,0.860768,27.8835,1.02137,-0.0115525,-0.572266,0.60491,0.0586677,-0.577573,0.572077,0.0193141,-0.586837,0.61359,0.00102009,-0.587426,0.600222,-0.0203661,-0.61276,1.29356,-0.156659,-0.595984,0.964001,-0.0677082,-0.599674,0.980048,0.310699,-0.571037,1.31023,-0.000282323,0.0142267,0.00121619,-0.00126668,1.36504,0.346292,0.85714,1.87527,
-0.469774,-1.39648,27.3755,0.65357,-8.69796,-0.458824,15.8687,0.143191,-3.52457,-0.490224,14.7328,0.352937,12.5828,0.89026,28.7364,0.905671,-0.362663,-1.54095,27.5093,0.682469,-8.61753,-0.665838,15.6608,0.170684,-3.49154,-0.448745,14.6868,0.428293,12.3801,0.690792,28.4319,0.936528,-0.0114059,-0.573554,0.605564,0.0586756,-0.578746,0.572455,0.0195393,-0.587702,0.613556,0.00115915,-0.587946,0.599724,-0.0230378,-0.609173,1.29021,-0.158664,-0.590826,0.969201,-0.0684696,-0.600209,0.982353,0.315766,-0.56607,1.31783,6.21574e-05,-0.00103599,0.0505091,-0.0011474,1.3072,0.285346,0.756383,1.81019,
