obs_angvel_0,obs_angvel_1,obs_angvel_2,obs_gravity_0,obs_gravity_1,obs_gravity_2,obs_command_0,obs_command_1,obs_command_2,obs_dofpos_0,obs_dofpos_1,obs_dofpos_2,obs_dofpos_3,obs_dofpos_4,obs_dofpos_5,obs_dofpos_6,obs_dofpos_7,obs_dofpos_8,obs_dofpos_9,obs_dofpos_10,obs_dofpos_11,obs_dofpos_12,obs_dofpos_13,obs_dofpos_14,obs_dofpos_15,obs_dofvel_0,obs_dofvel_1,obs_dofvel_2,obs_dofvel_3,obs_dofvel_4,obs_dofvel_5,obs_dofvel_6,obs_dofvel_7,obs_dofvel_8,obs_dofvel_9,obs_dofvel_10,obs_dofvel_11,obs_dofvel_12,obs_dofvel_13,obs_dofvel_14,obs_dofvel_15,obs_action_0,obs_action_1,obs_action_2,obs_action_3,obs_action_4,obs_action_5,obs_action_6,obs_action_7,obs_action_8,obs_action_9,obs_action_10,obs_action_11,obs_action_12,obs_action_13,obs_action_14,obs_action_15,
-0.0494957,-0.0472592,0.0211132,0,0,-1,-0,-0,-0,0.104634,-0.615738,0.641536,-2.19909,-0.0404364,-0.643577,0.600439,34.8601,-0.0565535,-0.631315,0.543739,-28.065,-0.0241835,-0.611395,0.616786,15.3273,0.112637,-0.32451,0.00982994,0.465495,0.121284,0.244743,0.105542,-1.60687,0.149452,-0.19779,0.236883,-0.284142,0.143853,0.00405379,0.237486,-0.598043,-1.2014,-0.182555,1.30927,0.109537,0.494303,0.268657,0.71167,-0.234802,0.421925,0.199976,0.809363,-0.227613,0.191197,0.0936601,1.70665,-0.15112,
-0.00367774,0.0407801,0.0381889,0,0,-1,-0,-0,-0,0.105341,-0.62193,0.643067,-2.19137,-0.0393554,-0.637497,0.601456,34.8254,-0.0541645,-0.634281,0.547774,-28.0745,-0.0225723,-0.612047,0.618386,15.3172,-0.0154952,-0.190878,0.128367,0.225166,0.0084219,0.315804,-0.000670437,-1.56993,0.065285,-0.064965,0.124098,-0.594769,0.0600211,-0.0712639,-0.0731194,-0.310336,-1.11684,-0.0965852,1.29268,0.168178,0.512816,0.204473,0.751364,-0.251747,0.369007,0.217241,0.862084,-0.263476,0.19138,0.0777078,1.61564,-0.0746559,
-0.0257529,0.0308527,0.0501056,0,0,-1,-0,-0,-0,0.105208,-0.625189,0.643267,-2.19037,-0.0392989,-0.630948,0.600797,34.7958,-0.0524038,-0.635048,0.551064,-28.0893,-0.0215414,-0.612515,0.618726,15.3117,0.0262992,-0.097003,-0.0970671,-0.000119302,0.0220926,0.305778,-0.0541269,-1.35297,0.0920878,0.0104354,0.13413,-0.866009,0.0894412,0.0168359,0.110409,-0.173497,-1.01165,0.0133561,1.23774,0.289117,0.554053,0.100994,0.84889,-0.337679,0.289815,0.213025,0.964322,-0.274591,0.157375,0.0919842,1.56257,-0.0690303,
-0.0637506,-0.0127063,0.0584738,0,0,-1,-0,-0,-0,0.105804,-0.626713,0.642301,-2.19013,-0.0385869,-0.626477,0.599781,34.7767,-0.0505065,-0.634426,0.552882,-28.104,-0.0198271,-0.612914,0.618606,15.3088,0.0530478,-0.0967356,-0.147135,0.01764,0.0711593,0.266016,-0.0708826,-1.1098,0.152483,0.0652987,0.0917401,-0.945132,0.149978,0.0189211,-0.107089,-0.109065,-0.904785,0.0910353,1.19957,0.455818,0.608746,-0.000812098,0.945474,-0.45509,0.189255,0.194265,1.07784,-0.260825,0.119987,0.108981,1.4311,-0.0573094,
-0.0806585,-0.0436618,0.0695178,0,0,-1,-0,-0,-0,0.107678,-0.627713,0.63997,-2.19002,-0.036715,-0.621457,0.598244,34.7564,-0.0467833,-0.632401,0.55426,-28.1237,-0.0164559,-0.613028,0.618093,15.3064,0.104192,-0.00546203,-0.181888,0.00127654,0.0949938,0.212065,-0.0773246,-0.77396,0.189306,0.120685,0.0453406,-0.967414,0.164893,0.0479003,0.0410451,-0.058644,-0.812783,0.181125,1.14631,0.614193,0.664663,-0.0868652,1.04323,-0.57292,0.0704305,0.188883,1.22106,-0.24568,0.0771034,0.122373,1.31054,-0.0686854,
-0.0482331,-0.0160408,0.0782851,0,0,-1,-0,-0,-0,0.109141,-0.627935,0.637263,-2.19002,-0.0352286,-0.617604,0.596432,34.7441,-0.043234,-0.629548,0.554931,-28.1444,-0.0129562,-0.612345,0.616712,15.3052,0.0284178,-0.0146679,-0.0867477,-0.000216257,0.0393059,0.154344,-0.0936714,-0.42369,0.145699,0.153498,0.0245318,-0.954082,0.146376,0.0217763,-0.0178487,-0.0380199,-0.748081,0.255683,1.08688,0.748268,0.731843,-0.171462,1.11347,-0.663028,-0.0446077,0.191273,1.35713,-0.225505,0.0504284,0.105633,1.15659,-0.0936567,
-0.0177175,0.0271847,0.0846318,0,0,-1,-0,-0,-0,0.109203,-0.627667,0.634295,-2.19002,-0.0351494,-0.615025,0.594256,34.7391,-0.0407484,-0.625985,0.55539,-28.1642,-0.0107361,-0.610806,0.614375,15.3049,-0.040926,0.0324982,-0.113665,-0.00100038,-0.0273467,0.0883573,-0.12137,-0.0326855,0.0891813,0.176482,0.0220764,-0.991381,0.0889868,0.0590843,-0.180523,-0.0277919,-0.712456,0.357331,0.998218,0.850647,0.804909,-0.237226,1.17811,-0.706727,-0.150155,0.212714,1.49036,-0.207764,0.0408266,0.0687366,1.04231,-0.127521,
-0.0220466,0.0466072,0.090638,0,0,-1,-0,-0,-0,0.108135,-0.626818,0.630594,-2.19014,-0.0361857,-0.613094,0.591384,34.7391,-0.0392615,-0.622053,0.555969,-28.1864,-0.00938596,-0.608926,0.61197,15.3046,-0.0467175,0.0620089,-0.229362,0.000188798,-0.0583134,0.0991801,-0.143632,0.00272078,0.0650411,0.195232,0.0346522,-1.08688,0.0678274,0.0569971,-0.161116,0.00132131,-0.703857,0.439883,0.930894,0.900497,0.871466,-0.281376,1.24364,-0.711099,-0.234655,0.233969,1.5967,-0.193352,0.0526049,0.0205982,0.965254,-0.177373,
-0.0434589,0.0485564,0.0957246,0,0,-1,-0,-0,-0,0.106787,-0.625271,0.626028,-2.19054,-0.0375414,-0.610862,0.588207,34.7391,-0.037847,-0.617741,0.556922,-28.2101,-0.00812885,-0.607401,0.610216,15.3043,-0.0499762,0.0924811,-0.269152,-0.0474259,-0.0636215,0.106045,-0.148522,0.00318304,0.0699988,0.203622,0.0534246,-1.16864,0.0535262,0.0809653,-0.117165,0.000816432,-0.705963,0.488211,0.908377,0.908615,0.913734,-0.312163,1.29355,-0.658891,-0.296611,0.246213,1.65208,-0.149553,0.0749095,-0.0175652,0.898545,-0.209216,
-0.0599364,0.0434362,0.099125,0,0,-1,-0,-0,-0,0.105434,-0.623149,0.620708,-2.19109,-0.0389365,-0.608686,0.585239,34.7391,-0.0363362,-0.613611,0.558178,-28.2348,-0.00681266,-0.606446,0.60932,15.304,-0.0528532,0.114863,-0.292901,-0.056045,-0.0673217,0.105311,-0.136878,-0.000511916,0.0686632,0.197495,0.0669069,-1.16742,0.071518,0.0615902,-0.076658,-0.0301896,-0.704417,0.495463,0.927669,0.873044,0.921734,-0.32256,1.32459,-0.576064,-0.332363,0.247474,1.65424,-0.0879882,0.0988657,-0.0525159,0.848006,-0.223702,
-0.0563447,0.0395127,0.0997608,0,0,-1,-0,-0,-0,0.103904,-0.620722,0.615315,-2.19162,-0.040522,-0.606513,0.582739,34.7392,-0.0350158,-0.609561,0.559665,-28.2585,-0.00558025,-0.605635,0.609045,15.3037,-0.0691935,0.123756,-0.278493,0.000205516,-0.0821382,0.100745,-0.0980299,-0.00208715,0.0577787,0.186586,0.071832,-1.06785,0.0578307,0.0674533,-0.0548632,0.00161349,-0.691879,0.466515,0.990986,0.790184,0.895756,-0.317339,1.32962,-0.492366,-0.336478,0.239668,1.61831,-0.0307281,0.122493,-0.0792785,0.8183,-0.234216,
-0.0324612,0.0328487,0.0973854,0,0,-1,-0,-0,-0,0.102029,-0.618406,0.610766,-2.19203,-0.0423868,-0.604546,0.581347,34.7392,-0.0340387,-0.605813,0.561138,-28.279,-0.00469935,-0.604436,0.609007,15.3034,-0.0873602,0.0949736,-0.228674,-0.0261479,-0.0987316,0.0899165,-0.0320479,-0.00303021,0.0373763,0.167736,0.0664224,-0.866184,0.0392843,0.0965131,-0.0509763,0.00224398,-0.668199,0.404168,1.08775,0.667987,0.841389,-0.302463,1.30589,-0.429816,-0.307777,0.217725,1.54833,0.0123986,0.145271,-0.103339,0.809913,-0.252483,
4.49665e-05,0.0176417,0.0909276,0,0,-1,-0,-0,-0,0.0998683,-0.61637,0.607881,-2.19213,-0.0445286,-0.602929,0.581582,34.7395,-0.0333535,-0.60251,0.562453,-28.2945,-0.00414134,-0.602514,0.608983,15.3033,-0.109208,0.101676,-0.148829,-0.000456897,-0.0940083,3.00576e-05,-0.084162,-0.0523689,0.0299625,0.1354,0.0556361,-0.568375,0.014495,0.0801845,0.0483827,0.0247558,-0.639249,0.326685,1.19607,0.538791,0.764209,-0.272082,1.25137,-0.378826,-0.250044,0.190854,1.45904,0.0466662,0.167492,-0.121628,0.833617,-0.256219,
0.0256907,-0.00920435,0.0826038,0,0,-1,-0,-0,-0,0.0978813,-0.614905,0.60718,-2.19213,-0.0464767,-0.601821,0.583683,34.7403,-0.0327475,-0.600116,0.563504,-28.303,-0.00365234,-0.600005,0.608887,15.3038,-0.0939064,0.0793852,0.0895895,-8.03205e-05,-0.083422,0.0958212,0.0133066,0.000672988,0.0291121,0.0877163,0.0458236,-0.212237,0.0321302,0.106288,0.0527113,0.0517806,-0.616835,0.240678,1.28556,0.423285,0.676007,-0.229606,1.18457,-0.333467,-0.178787,0.164658,1.36171,0.0736485,0.188822,-0.127986,0.883053,-0.231259,
0.0466771,-0.0243397,0.0739998,0,0,-1,-0,-0,-0,0.0961909,-0.614224,0.608658,-2.19207,-0.0479738,-0.601239,0.587518,34.7408,-0.0320495,-0.598806,0.564486,-28.3043,-0.00310811,-0.596989,0.60885,15.3043,-0.0805028,-0.0134755,0.189534,0.000179059,-0.0662517,0.0170619,0.0901764,0.111825,0.0323677,0.0514314,0.0532454,0.000587736,0.0190037,0.118057,0.0666273,0.000907946,-0.61775,0.164538,1.32289,0.342617,0.604869,-0.21058,1.10906,-0.329762,-0.102354,0.137015,1.26293,0.0618411,0.187213,-0.125643,0.943897,-0.192779,
0.0551864,-0.0256684,0.066133,0,0,-1,-0,-0,-0,0.0946963,-0.614197,0.611841,-2.19192,-0.04915,-0.601158,0.592572,34.7411,-0.0312911,-0.597725,0.565875,-28.3043,-0.00253194,-0.593947,0.609097,15.305,-0.0607139,-0.0442587,0.0989686,0.0158071,-0.0534339,-0.0028301,0.247161,0.0987839,0.0364956,0.0420176,0.0820965,0.000170522,0.0180112,0.104239,-0.044216,0.000885469,-0.627409,0.127874,1.32144,0.32785,0.564809,-0.181954,1.04745,-0.342693,-0.0469432,0.113471,1.19941,0.0471302,0.178038,-0.112419,1.00157,-0.119531,
0.0524735,-0.0195946,0.0611868,0,0,-1,-0,-0,-0,0.0937079,-0.614572,0.614867,-2.19177,-0.0499037,-0.60135,0.596578,34.7414,-0.0307102,-0.597226,0.56748,-28.3043,-0.00207889,-0.591857,0.609671,15.3056,-0.0546797,-0.0628802,0.120855,0.0205985,-0.0432116,-0.0668602,0.134888,0.0999019,0.0369646,0.0155743,0.114257,0.000164442,0.0355552,0.14455,-0.0227282,0.0655409,-0.636528,0.110466,1.30561,0.364959,0.560795,-0.180085,1.01558,-0.364184,-0.0159191,0.0880576,1.16625,0.0521204,0.154733,-0.0862203,1.04454,-0.0468086,
0.0401734,-0.0112579,0.0563063,0,0,-1,-0,-0,-0,0.0926099,-0.615486,0.619053,-2.19157,-0.0506484,-0.60181,0.601698,34.7416,-0.0299084,-0.597317,0.570254,-28.3043,-0.00149165,-0.590007,0.611064,15.3063,-0.0523967,-0.0229827,0.275133,-0.000185598,-0.0286882,-0.0787872,0.121342,-0.0622433,0.0424327,-0.0231963,0.153526,-0.000186361,0.0228619,0.0386434,0.15433,-5.28287e-05,-0.637481,0.112736,1.26588,0.425131,0.572854,-0.18527,1.03474,-0.398382,-0.0151703,0.0728114,1.15135,0.0718169,0.128231,-0.0695753,1.05306,0.00940502,
0.0235358,-0.00982144,0.0552102,0,0,-1,-0,-0,-0,0.0917497,-0.616586,0.623125,-2.19137,-0.0511481,-0.602411,0.60638,34.7419,-0.0288917,-0.598186,0.57373,-28.3043,-0.000702095,-0.588831,0.613031,15.307,-0.0393622,-0.0764201,0.247071,0.0170657,-0.0182111,-0.0797638,0.328675,0.103065,0.0547733,-0.0521449,0.17013,4.05613e-05,0.0354554,0.07327,0.165724,0.0632586,-0.642388,0.123099,1.20232,0.507828,0.606233,-0.204474,1.05173,-0.393523,-0.0285373,0.0707362,1.15348,0.109185,0.105724,-0.0549051,1.00701,0.0827228,
0.0095406,-0.00598852,0.0548085,0,0,-1,-0,-0,-0,0.0911324,-0.617504,0.62641,-2.19126,-0.0514,-0.602872,0.610277,34.7422,-0.0276505,-0.599369,0.577294,-28.3044,0.000313938,-0.58814,0.615093,15.3076,-0.0326266,-0.0156592,0.081391,0.00944216,-0.00741706,-0.0682302,0.17199,-0.0629697,0.0612001,-0.0607315,0.165002,0.000956632,0.0419803,0.0580565,0.157167,3.01975e-05,-0.655041,0.150146,1.14604,0.568043,0.661624,-0.232923,1.07238,-0.413454,-0.0538865,0.0672155,1.16858,0.11763,0.0746751,-0.059343,0.952046,0.113427,
0.00162889,6.15395e-05,0.0545994,0,0,-1,-0,-0,-0,0.0905784,-0.618095,0.628949,-2.1912,-0.0516372,-0.602975,0.613521,34.7425,-0.0263726,-0.600715,0.580672,-28.3044,0.00137649,-0.587593,0.616923,15.3084,-0.0199566,0.00333181,0.0378492,0.000227712,-0.014939,0.0560739,0.00129329,-0.0613957,0.0592009,-0.0621416,0.147651,0.000314808,0.0408602,-0.00129855,0.0180795,0.0793628,-0.658754,0.180506,1.10876,0.63095,0.700432,-0.26382,1.12049,-0.391482,-0.0899137,0.080859,1.21397,0.146429,0.0620993,-0.0699002,0.903699,0.157815,
-0.00283796,0.00577202,0.055514,0,0,-1,-0,-0,-0,0.0899622,-0.618214,0.630407,-2.19119,-0.051986,-0.60288,0.615781,34.7434,-0.0251948,-0.601896,0.583456,-28.3044,0.00235181,-0.587027,0.618349,15.3092,-0.0414589,-0.0121491,0.0988103,0.000225489,-0.0195564,-0.0541169,0.220321,0.18054,0.0522005,-0.052631,0.124073,-0.00165875,0.0345649,0.00301849,0.116473,0.000929904,-0.65971,0.210656,1.06274,0.671852,0.728696,-0.301833,1.17742,-0.381277,-0.125338,0.0950298,1.26067,0.161515,0.0497365,-0.0780672,0.866237,0.172228,
-0.0113744,0.00703136,0.0572639,0,0,-1,-0,-0,-0,0.0892151,-0.617791,0.630856,-2.19119,-0.0525057,-0.602332,0.61722,34.7441,-0.0240992,-0.602908,0.585774,-28.3044,0.00323958,-0.586403,0.619332,15.3104,-0.0455654,0.0494057,0.0359813,0.000104369,-0.0282897,0.0438075,0.0499442,-0.000539157,0.0509637,-0.0401329,0.0896213,-0.00120935,0.0328397,0.0044328,-0.0195488,0.031655,-0.666798,0.236393,1.02055,0.701311,0.769703,-0.312823,1.17721,-0.368476,-0.1461,0.104327,1.29375,0.148661,0.0432609,-0.0983384,0.800111,0.18617,
-0.0177698,0.0112928,0.0583783,0,0,-1,-0,-0,-0,0.0883802,-0.616765,0.630029,-2.19119,-0.0531891,-0.601265,0.617774,34.7444,-0.0231499,-0.603579,0.587251,-28.3044,0.00405058,-0.585924,0.619745,15.3129,-0.0537604,0.0511739,-0.0240393,-0.000264732,-0.0365804,0.0615279,0.00858504,0.00940102,0.0405952,-0.0261968,0.0563718,-0.00197426,0.025475,-0.0107507,0.057621,0.213671,-0.671768,0.261986,0.996115,0.731887,0.790594,-0.348391,1.22185,-0.330844,-0.179058,0.116768,1.33188,0.157552,0.041247,-0.113747,0.775726,0.198505,
-0.0184936,0.0166873,0.0593029,0,0,-1,-0,-0,-0,0.0873316,-0.615181,0.628111,-2.19116,-0.0541201,-0.600154,0.617515,34.746,-0.0224015,-0.603983,0.588072,-28.3044,0.00463985,-0.585843,0.619599,15.3175,-0.0670808,0.0770082,-0.0720717,0.000138321,-0.0545224,0.0528653,-0.0276134,0.101446,0.0287459,-0.00961005,0.0215633,-3.19831e-05,0.0130427,0.0189363,0.0283944,0.236044,-0.671937,0.272085,0.985644,0.735787,0.80213,-0.368312,1.24513,-0.298405,-0.202764,0.124333,1.35226,0.156459,0.0473915,-0.127208,0.739331,0.187653,
-0.0162153,0.0171757,0.0607207,0,0,-1,-0,-0,-0,0.0860193,-0.613132,0.625399,-2.19102,-0.0553844,-0.598788,0.616796,34.7477,-0.0219481,-0.603956,0.588146,-28.3044,0.00498284,-0.586077,0.618801,15.3248,-0.0580916,0.138308,-0.0573275,0.0486483,-0.0682104,0.0706063,-0.0399075,0.0764924,0.0151559,0.0120302,-0.0129394,-0.00188246,0.00255718,-0.0403053,-0.0970874,0.441643,-0.670535,0.269417,1.0003,0.712332,0.797588,-0.372871,1.25992,-0.25967,-0.214136,0.130523,1.35999,0.152652,0.0617969,-0.146843,0.722812,0.167431,
-0.0114958,0.01371,0.0611743,0,0,-1,-0,-0,-0,0.0845558,-0.610821,0.622166,-2.19087,-0.0568927,-0.597337,0.615891,34.7497,-0.0216929,-0.603478,0.587537,-28.3044,0.00512211,-0.586466,0.617562,15.3337,-0.0853857,0.135979,-0.109901,0.000205151,-0.077238,0.0595061,-0.0406807,0.123897,0.00854034,0.0320735,-0.0414776,-0.000355216,-0.00520284,-0.0385646,-0.116063,0.484763,-0.668936,0.243358,1.0346,0.655216,0.780983,-0.371236,1.2584,-0.214038,-0.209946,0.129583,1.34743,0.149874,0.0769618,-0.153123,0.731198,0.119153,
-0.00584364,0.00793154,0.0608941,0,0,-1,-0,-0,-0,0.0833843,-0.609127,0.619581,-2.19081,-0.0581273,-0.596527,0.615335,34.752,-0.0215944,-0.602862,0.586754,-28.3044,0.00514477,-0.586623,0.616488,15.3403,-0.0722452,0.103479,-0.148969,-5.25233e-05,-0.0781513,0.0439862,-0.0293157,0.168945,0.00458858,0.0472476,-0.0579755,0.000918424,-0.00698474,-0.027213,-0.0224754,0.360865,-0.664462,0.198452,1.09804,0.57558,0.74382,-0.344922,1.23527,-0.155863,-0.185768,0.125186,1.30995,0.158713,0.0992448,-0.161026,0.757016,0.0781567,
0.00557724,-0.00246874,0.0587439,0,0,-1,-0,-0,-0,0.081861,-0.606962,0.616742,-2.19081,-0.0597584,-0.595823,0.614986,34.7561,-0.0215199,-0.601647,0.5853,-28.3044,0.00511531,-0.586404,0.614821,15.3489,-0.0725827,0.0961285,-0.123671,-2.57923e-05,-0.0765929,0.0237924,-0.00201548,0.202568,0.00250345,0.0694331,-0.0763282,-0.000471331,-0.00937167,-0.00356035,-0.0290469,0.434914,-0.667545,0.142762,1.17206,0.483755,0.695783,-0.303068,1.19066,-0.0978726,-0.141458,0.12162,1.25122,0.175087,0.123757,-0.16663,0.795494,0.0683224,
0.0210623,-0.0101612,0.0548712,0,0,-1,-0,-0,-0,0.0803343,-0.605158,0.614565,-2.19081,-0.0613422,-0.595428,0.615321,34.7602,-0.021512,-0.599954,0.583642,-28.3044,0.00501486,-0.585537,0.612866,15.3561,-0.0713778,0.0787393,-0.0781442,-0.000160281,-0.0726545,0.0155039,0.0331681,0.178173,-0.000195731,0.0855212,-0.0830307,-0.00103906,-0.0128133,0.0857546,-0.154222,0.369184,-0.680509,0.0751395,1.24045,0.383182,0.647227,-0.255782,1.13556,-0.049269,-0.0869798,0.111062,1.17954,0.189502,0.143987,-0.162726,0.863797,0.0556589,
0.0250983,-0.0201106,0.0500151,0,0,-1,-0,-0,-0,0.078959,-0.603729,0.61339,-2.19081,-0.0627175,-0.595158,0.616378,34.7631,-0.0214403,-0.598192,0.581939,-28.3044,0.00495802,-0.584194,0.611127,15.3618,-0.0581442,0.0532193,-0.0358763,-9.82081e-05,-0.0568797,0.0122437,0.0656354,0.100665,0.00848694,0.0813451,-0.0708927,9.17759e-05,0.00991017,0.10119,-0.0063631,0.29058,-0.703631,0.0144275,1.29215,0.302667,0.602915,-0.203231,1.08047,0.00235353,-0.0260472,0.102254,1.11072,0.209501,0.158065,-0.156974,0.958461,0.0717565,
0.0236222,-0.0237579,0.0452608,0,0,-1,-0,-0,-0,0.077888,-0.60292,0.613025,-2.19081,-0.0637414,-0.5949,0.617956,34.7643,-0.0211841,-0.596673,0.580733,-28.3044,0.00506023,-0.582866,0.609687,15.3656,-0.0439958,0.0267773,-0.00333693,1.17344e-05,-0.0409509,0.0144151,0.0846044,0.00803414,0.0168721,0.0579183,-0.0462516,-0.00172843,0.000385891,0.0258088,-0.130067,0.0928671,-0.734753,-0.0408116,1.32318,0.252903,0.573805,-0.158402,1.01878,0.0489677,0.0301244,0.0926734,1.04044,0.232825,0.16805,-0.13901,1.03114,0.118342,
0.0162441,-0.0210491,0.0406924,0,0,-1,-0,-0,-0,0.0770929,-0.602649,0.613208,-2.1908,-0.0644601,-0.59479,0.619805,34.7644,-0.0207305,-0.595835,0.580114,-28.3044,0.00533397,-0.581726,0.608917,15.3684,-0.0294833,-0.000370718,0.0168208,-2.4326e-05,-0.0257748,-0.00182533,0.084811,0.00216904,0.0260621,0.0222609,-0.0102974,0.000865807,0.0263699,0.0788106,0.0577577,0.0386376,-0.765496,-0.0726865,1.33884,0.239591,0.558748,-0.11877,0.975357,0.0928602,0.0716464,0.0894951,0.996554,0.261268,0.172282,-0.110602,1.1131,0.189551,
0.00690088,-0.0172193,0.0372672,0,0,-1,-0,-0,-0,0.0766209,-0.602889,0.613664,-2.1908,-0.0648533,-0.594984,0.621487,34.7645,-0.0201097,-0.59578,0.580246,-28.3044,0.00575223,-0.581151,0.608673,15.3702,-0.0164749,-0.020698,0.0241469,0.000441468,-0.0126659,-0.0142999,0.0739935,-0.00105161,0.0349194,-0.0139896,0.0198841,0.000321941,0.0151185,0.0540798,0.0826441,0.012901,-0.791375,-0.0976629,1.33613,0.235621,0.557826,-0.0984015,0.950384,0.106827,0.0985431,0.0798068,0.948587,0.277136,0.1701,-0.0916016,1.14741,0.246461,
-0.000481477,-0.013471,0.0349363,0,0,-1,-0,-0,-0,0.0764074,-0.603464,0.614173,-2.19079,-0.0649935,-0.595344,0.622847,34.7645,-0.0192789,-0.596395,0.580877,-28.3044,0.00636591,-0.581081,0.608782,15.3716,-0.00514915,-0.0338684,0.0245657,0.00045467,-0.00137534,-0.0197813,0.058708,0.000757397,0.0431512,-0.0413741,0.0390402,0.000663601,0.0225025,-0.043538,0.0955039,0.00334355,-0.81169,-0.106741,1.32756,0.236443,0.564658,-0.0858185,0.94436,0.111596,0.107353,0.0774659,0.922469,0.286694,0.168604,-0.0751961,1.17205,0.287548,
-0.00251488,-0.00839471,0.0338563,0,0,-1,-0,-0,-0,0.0763713,-0.604282,0.61467,-2.19079,-0.0649669,-0.59577,0.623898,34.7645,-0.018344,-0.597468,0.581821,-28.3044,0.00709953,-0.58127,0.608997,15.3729,3.98627e-05,-0.0423196,0.0223891,0.000468147,0.00276613,-0.0194422,0.0417493,0.00114503,0.0472531,-0.0573642,0.0479621,0.00101005,0.0258679,-0.0504163,0.0938244,0.000955341,-0.823363,-0.107718,1.31497,0.237482,0.573366,-0.0808708,0.946268,0.108778,0.107631,0.076684,0.910109,0.28656,0.166917,-0.0591584,1.18182,0.312561,
-0.00216128,-0.00407423,0.0312134,0,0,-1,-0,-0,-0,0.0763984,-0.605247,0.615112,-2.19078,-0.0648931,-0.596156,0.624608,34.7645,-0.0173334,-0.598797,0.582868,-28.3044,0.00791375,-0.581487,0.609002,15.3741,0.00305463,-0.0458639,0.0179423,6.92298e-05,0.0049364,-0.0171378,0.0248455,0.00133097,0.0464773,-0.0636117,0.0471127,0.00156932,0.0475809,-0.0075033,-0.0105683,0.0479137,-0.827654,-0.101857,1.2995,0.237251,0.581223,-0.0832284,0.957731,0.0980712,0.102251,0.0762521,0.9073,0.275933,0.163487,-0.0547394,1.18268,0.322823,
-0.00253907,-0.00151011,0.0223213,0,0,-1,-0,-0,-0,0.0764801,-0.606168,0.615436,-2.19078,-0.064777,-0.596529,0.624966,34.7645,-0.0164752,-0.600085,0.583755,-28.3044,0.00876895,-0.581697,0.608796,15.3748,0.00505181,-0.0439218,0.0124069,0.000270139,0.00623128,-0.0192209,0.0115415,0.00266323,0.0361911,-0.0595779,0.0376745,-0.00199984,0.0358856,-0.0127532,-0.00838895,0.0224644,-0.827021,-0.0893077,1.27895,0.235455,0.58649,-0.0916245,0.984128,0.0773518,0.0924954,0.0758045,0.916237,0.25061,0.156811,-0.0554346,1.18521,0.316301,
-0.00422624,-0.00219273,0.0165596,0,0,-1,-0,-0,-0,0.0766069,-0.607082,0.615616,-2.19077,-0.064632,-0.596955,0.625107,34.7645,-0.0157835,-0.60129,0.58442,-28.3044,0.00942667,-0.582023,0.608641,15.375,0.00691754,-0.040956,0.00468361,0.000179826,0.00750758,-0.0223598,0.0032864,-0.00180829,0.0296342,-0.055282,0.0272385,-0.0017384,0.0297154,-0.0167712,-0.00707902,0.0006105,-0.824755,-0.0768175,1.25711,0.240745,0.58716,-0.100078,1.00968,0.0588999,0.0864943,0.0742494,0.935802,0.219315,0.158064,-0.0524076,1.16996,0.318453,
-0.00424741,-0.0034465,0.0147015,0,0,-1,-0,0.0213573,-0,0.0767363,-0.607892,0.615626,-2.19077,-0.0644944,-0.597468,0.625139,34.7645,-0.0152153,-0.602372,0.584868,-28.3045,0.00999756,-0.582412,0.608464,15.375,0.00500042,-0.0382765,-0.00345688,0.000240405,0.00525907,-0.0252558,0.000962567,0.00314722,0.0247712,-0.0504515,0.0158003,-0.00158459,0.0249728,-0.0191138,-0.00994578,0.000544463,-0.818136,-0.061532,1.24086,0.249023,0.587806,-0.109922,1.03133,0.0412081,0.0784835,0.0738292,0.95991,0.186949,0.158013,-0.0502295,1.15104,0.318582,
-0.00240536,-0.00444168,0.0148452,0,0,-1,-0,0.129104,-0,0.0767755,-0.608681,0.615473,-2.19076,-0.0644518,-0.598031,0.625173,34.7645,-0.0147665,-0.603388,0.585069,-28.3045,0.0104621,-0.582806,0.60821,15.3751,-0.00152632,-0.0348932,-0.0110393,2.41331e-05,-0.00140016,-0.0285533,0.003455,0.00268766,0.0182603,-0.0438574,0.00288913,-0.00196146,0.0185065,-0.0181281,-0.0138594,0.000612927,-0.817432,-0.0480687,1.22513,0.247549,0.584911,-0.116859,1.053,0.0334416,0.072089,0.0750619,0.965743,0.178911,0.154114,-0.050756,1.15055,0.285038,
0.000283265,-0.00924343,0.014658,0,0,-1,-0,0.274163,-0,0.0766376,-0.609324,0.615145,-2.19076,-0.0645777,-0.598722,0.625348,34.7648,-0.0145027,-0.604139,0.584929,-28.3045,0.0107335,-0.58316,0.607919,15.3751,-0.0131227,-0.0265437,-0.0213028,0.000185694,-0.0159827,-0.0394253,-0.0955928,0.0100101,0.00602147,-0.0271501,-0.0187357,0.00152908,0.00649014,-0.0164165,-0.0142871,0.00191235,-0.871022,-0.0602953,1.19853,0.193267,0.562797,-0.100226,1.08906,0.0968229,0.0912913,0.0898135,0.875654,0.266643,0.146352,-0.0619548,1.23889,0.147206,
