obs_angvel_0,obs_angvel_1,obs_angvel_2,obs_gravity_0,obs_gravity_1,obs_gravity_2,obs_command_0,obs_command_1,obs_command_2,obs_dofpos_0,obs_dofpos_1,obs_dofpos_2,obs_dofpos_3,obs_dofpos_4,obs_dofpos_5,obs_dofpos_6,obs_dofpos_7,obs_dofpos_8,obs_dofpos_9,obs_dofpos_10,obs_dofpos_11,obs_dofpos_12,obs_dofpos_13,obs_dofpos_14,obs_dofpos_15,obs_dofvel_0,obs_dofvel_1,obs_dofvel_2,obs_dofvel_3,obs_dofvel_4,obs_dofvel_5,obs_dofvel_6,obs_dofvel_7,obs_dofvel_8,obs_dofvel_9,obs_dofvel_10,obs_dofvel_11,obs_dofvel_12,obs_dofvel_13,obs_dofvel_14,obs_dofvel_15,obs_action_0,obs_action_1,obs_action_2,obs_action_3,obs_action_4,obs_action_5,obs_action_6,obs_action_7,obs_action_8,obs_action_9,obs_action_10,obs_action_11,obs_action_12,obs_action_13,obs_action_14,obs_action_15,
0.0182541,-0.0207932,0.0110532,0,0,-1,0,0,0,0.0214537,0.79297,-1.60071,0.952187,0.0261813,0.798362,-1.59549,0.837275,0.0186178,-0.804594,1.59166,-0.985688,0.0233022,-0.80766,1.58238,-1.03133,-0.0855062,0.00692321,0.0172256,-0.27582,-0.0855495,0.076446,0.103324,-0.73794,-0.064872,-0.0761288,0.0143467,0.0801966,-0.0651759,-0.0218957,-0.0468692,0.0769501,-0.126326,0.115675,0.411315,-0.347172,0.237566,0.0793391,0.461057,-0.254809,0.0525979,-0.117465,-0.49123,0.245943,-0.00276296,-0.137062,-0.466891,0.045158,
0.0101727,-0.0204736,0.00744319,0,0,-1,0,0,0,0.0208019,0.792861,-1.60047,0.950377,0.0255287,0.798827,-1.59464,0.831838,0.0181064,-0.805339,1.59181,-0.984783,0.0227885,-0.807821,1.58198,-1.03079,-0.0776552,-0.0243224,0.0312066,-0.179627,-0.0780223,0.044895,0.108963,-0.635867,-0.0632301,-0.0959635,0.0241462,0.135424,-0.063586,-0.0168583,-0.0529251,0.0605198,-0.126905,0.115791,0.411526,-0.348668,0.237842,0.0815233,0.460871,-0.252193,0.0552998,-0.113104,-0.488553,0.241967,-0.00417765,-0.138019,-0.456638,0.0412711,
0.00534857,-0.0220579,0.00459678,0,0,-1,0,0,0,0.0202801,0.792639,-1.60025,0.949381,0.0250049,0.799078,-1.59387,0.827612,0.0176679,-0.806046,1.59202,-0.983741,0.0223473,-0.807931,1.58161,-1.03041,-0.0725591,-0.0373849,0.032158,-0.114446,-0.0727248,0.0298746,0.111301,-0.580132,-0.0626728,-0.104309,0.0349525,0.155917,-0.0630476,-0.0149821,-0.0515919,0.0497064,-0.126241,0.116909,0.411749,-0.350436,0.236818,0.0835726,0.459227,-0.248091,0.0587239,-0.107783,-0.487253,0.239543,-0.00615533,-0.137059,-0.445087,0.0426744,
0.00173667,-0.0250881,0.00244824,0,0,-1,0,0,0,0.0197535,0.792303,-1.60001,0.948737,0.0244443,0.799269,-1.59303,0.823418,0.017199,-0.806843,1.59232,-0.98254,0.0218782,-0.808041,1.58124,-1.03008,-0.0685231,-0.0451403,0.0321486,-0.0631964,-0.0681177,0.0227438,0.11259,-0.543933,-0.0624775,-0.107882,0.04677,0.160381,-0.0622647,-0.0143219,-0.0454952,0.0399721,-0.125561,0.117019,0.412892,-0.353989,0.236404,0.0837634,0.457897,-0.246294,0.0608908,-0.104973,-0.488303,0.235348,-0.00718886,-0.136193,-0.436777,0.0435954,
-0.000280718,-0.0276317,0.00364282,0,0,-1,0,0,0,0.0192863,0.791993,-1.59979,0.948438,0.0240119,0.799425,-1.59224,0.819687,0.0168029,-0.807556,1.59267,-0.98143,0.0214581,-0.808131,1.58096,-1.02984,-0.0654703,-0.0494066,0.0314495,-0.0268576,-0.0654262,0.0225935,0.112972,-0.524817,-0.0587079,-0.110384,0.0573341,0.154791,-0.0577705,-0.0136416,-0.03554,0.0295864,-0.125152,0.117471,0.414085,-0.35694,0.2355,0.082942,0.455947,-0.244676,0.062685,-0.102278,-0.490026,0.232318,-0.00759169,-0.135134,-0.431173,0.0447036,
-0.00159722,-0.0307205,0.00473044,0,0,-1,0,0,0,0.0188047,0.791615,-1.59956,0.948349,0.0235304,0.799604,-1.59139,0.816064,0.0163813,-0.808389,1.59319,-0.980403,0.0210414,-0.808239,1.58074,-1.02965,-0.0633533,-0.0509747,0.0304402,-0.00236288,-0.0633437,0.0252535,0.111882,-0.512064,-0.0546105,-0.110147,0.070067,0.138244,-0.0540452,-0.0134385,-0.0239303,0.0194395,-0.125537,0.118306,0.415512,-0.357977,0.234626,0.0814445,0.453887,-0.244186,0.0631253,-0.0990559,-0.490163,0.231206,-0.00754175,-0.13497,-0.429648,0.0447662,
-0.00251196,-0.0334151,0.00528926,0,0,-1,0,0,0,0.0183077,0.791211,-1.59932,0.948416,0.0230336,0.79984,-1.59051,0.811759,0.0159329,-0.809286,1.5938,-0.979452,0.0206224,-0.808346,1.58059,-1.02954,-0.061061,-0.0496891,0.0293889,0.0149762,-0.0609538,0.0300407,0.108679,-0.50169,-0.0516097,-0.105215,0.0918258,0.0761753,-0.0511856,-0.0133515,-0.0123924,0.00908949,-0.126061,0.119506,0.417744,-0.358256,0.233278,0.0793865,0.451396,-0.243358,0.0634391,-0.0957952,-0.491098,0.231212,-0.00688022,-0.134289,-0.429464,0.0452672,
-0.00165031,-0.0350034,0.00552457,0,0,-1,0,0,0,0.0178261,0.790824,-1.59908,0.948567,0.0225527,0.800083,-1.58966,0.807777,0.0155279,-0.810004,1.59444,-0.979035,0.0202197,-0.808442,1.58051,-1.0295,-0.0594601,-0.0473453,0.0296691,0.0200446,-0.0592541,0.0347667,0.104188,-0.494184,-0.0499646,-0.0882153,0.0927529,0.0180815,-0.0493454,-0.00991577,-0.0101535,0.00239906,-0.126114,0.12153,0.421745,-0.3576,0.231682,0.0775522,0.449383,-0.241173,0.0627642,-0.0932296,-0.494512,0.234136,-0.00540011,-0.132347,-0.42954,0.0494089,
0.000485355,-0.0356545,0.00554822,0,0,-1,0,0,0,0.0173266,0.79044,-1.59885,0.948743,0.0220578,0.800418,-1.58883,0.80363,0.0151191,-0.810625,1.59511,-0.979052,0.0198122,-0.808556,1.58053,-1.02957,-0.0567004,-0.0455199,0.0328474,0.0165109,-0.056103,0.0355123,0.106573,-0.491539,-0.046696,-0.0668371,0.0766582,-0.0139072,-0.0462412,-0.0132023,0.00590798,-0.0143791,-0.125955,0.122665,0.424104,-0.359536,0.229487,0.0743059,0.446143,-0.241452,0.0633537,-0.0930697,-0.496285,0.232644,-0.005104,-0.130965,-0.429814,0.0494925,
0.00125003,-0.0348648,0.00337548,0,0,-1,0,0,0,0.0169819,0.790167,-1.59865,0.94886,0.0217153,0.800718,-1.58828,0.800539,0.0148268,-0.811027,1.59563,-0.97929,0.019522,-0.808651,1.58057,-1.02971,-0.0497849,-0.0388899,0.0267122,0.0161645,-0.049831,0.0445785,0.0860653,-0.473633,-0.043431,-0.0588668,0.0772593,-0.038099,-0.0430241,-0.0145174,0.0110823,-0.0244121,-0.126739,0.123491,0.424341,-0.363151,0.227235,0.071011,0.442742,-0.241318,0.0648153,-0.0932069,-0.495017,0.229658,-0.00519308,-0.13074,-0.431474,0.0477935,
0.000915744,-0.033225,0.000796088,0,0,-1,0,0,0,0.0165844,0.789839,-1.59841,0.948965,0.0213205,0.801142,-1.58757,0.79634,0.0144653,-0.81154,1.59633,-0.979667,0.0191647,-0.808776,1.5807,-1.02997,-0.0387602,-0.035085,0.027818,0.00915745,-0.0379176,0.0488348,0.0730584,-0.458007,-0.0368733,-0.0545893,0.0770001,-0.0444258,-0.0365445,-0.014228,0.0155987,-0.0388906,-0.128073,0.123315,0.426974,-0.366524,0.227059,0.0673804,0.443761,-0.238894,0.0646223,-0.0936663,-0.495829,0.227752,-0.00369275,-0.129043,-0.432211,0.0484638,
-0.000641985,-0.0317218,-0.00111081,0,0,-1,0,0,0,0.0163048,0.78955,-1.59817,0.949018,0.0210417,0.801562,-1.587,0.79256,0.0141874,-0.811973,1.59696,-0.980068,0.0188914,-0.808892,1.58085,-1.03039,-0.0276568,-0.0333403,0.0298861,0.00379252,-0.0274746,0.048148,0.0642851,-0.433432,-0.0288335,-0.0477867,0.071601,-0.0501433,-0.0282673,-0.0125215,0.0193127,-0.058083,-0.129422,0.123169,0.428036,-0.371638,0.225791,0.063568,0.444408,-0.236056,0.0655142,-0.0931942,-0.495287,0.223765,-0.00289951,-0.127799,-0.432222,0.0488186,
-0.00154824,-0.0300518,-0.00211709,0,0,-1,0,0,0,0.0161139,0.789271,-1.5979,0.949026,0.0208512,0.801967,-1.58649,0.788983,0.0139779,-0.812349,1.59754,-0.980524,0.0186865,-0.808987,1.58103,-1.03096,-0.0181445,-0.0325832,0.0325147,-0.00169576,-0.0181902,0.047321,0.0561119,-0.409006,-0.0210418,-0.0410329,0.0651637,-0.056687,-0.0205607,-0.0100981,0.021779,-0.0766202,-0.130847,0.123205,0.428377,-0.376128,0.224444,0.0610312,0.444485,-0.233434,0.0663377,-0.0931077,-0.493954,0.220649,-0.00253483,-0.127321,-0.432516,0.0490391,
-0.00117552,-0.0282071,-0.00216495,0,0,-1,0,0,0,0.016,0.788996,-1.59763,0.948986,0.0207315,0.802368,-1.58605,0.785608,0.0138386,-0.812667,1.59803,-0.981036,0.0185435,-0.809069,1.58125,-1.03166,-0.0110706,-0.0323569,0.0345651,-0.00819238,-0.0107097,0.0469966,0.0479749,-0.386104,-0.0142012,-0.0341404,0.0576258,-0.0634618,-0.0135264,-0.00976281,0.0276387,-0.0962644,-0.132336,0.123697,0.428699,-0.379656,0.22307,0.0587396,0.444355,-0.230915,0.0670234,-0.0928341,-0.492166,0.218713,-0.0023267,-0.127417,-0.433422,0.0489908,
0.000193854,-0.0260201,-0.00162584,0,0,-1,0,0,0,0.0159312,0.788723,-1.59733,0.948867,0.020668,0.80277,-1.58568,0.782423,0.0137467,-0.812913,1.59848,-0.981609,0.0184604,-0.809135,1.58148,-1.0326,-0.00481699,-0.0319231,0.0363501,-0.0184369,-0.00483056,0.0473882,0.0390138,-0.364186,-0.00695024,-0.0273872,0.0481852,-0.0711991,-0.00676371,-0.00644239,0.028843,-0.112383,-0.134116,0.124527,0.428849,-0.3823,0.221856,0.0566487,0.444633,-0.228887,0.0672849,-0.0922077,-0.489733,0.21777,-0.00192841,-0.128003,-0.435968,0.048374,
0.00204564,-0.023569,-0.00135618,0,0,-1,0,0,0,0.015913,0.788457,-1.597,0.948654,0.0206496,0.803173,-1.58539,0.779423,0.0137129,-0.813122,1.59887,-0.982255,0.0184279,-0.809182,1.58174,-1.03363,0.000198794,-0.0306721,0.0378246,-0.0315727,0.000151474,0.0472227,0.0300535,-0.342141,-0.00146619,-0.0195355,0.0380175,-0.0803206,-0.00135477,-0.00488967,0.0311808,-0.127988,-0.135996,0.125412,0.428845,-0.383947,0.220721,0.0544138,0.444937,-0.226709,0.0674805,-0.0917179,-0.486535,0.217571,-0.00149091,-0.128635,-0.438787,0.0474386,
0.00365967,-0.0210765,-0.00132973,0,0,-1,0,0,0,0.0159333,0.788219,-1.59669,0.948341,0.0206694,0.803549,-1.58519,0.77677,0.0137204,-0.81325,1.59913,-0.982935,0.0184362,-0.809215,1.58199,-1.03471,0.00469957,-0.0287362,0.0383819,-0.0462893,0.00460236,0.0465624,0.0216346,-0.321754,0.00310174,-0.0128254,0.0290279,-0.0890735,0.0031636,-0.00339563,0.0322423,-0.141903,-0.137923,0.126245,0.428665,-0.385423,0.219674,0.0525596,0.445711,-0.224429,0.0676538,-0.0914234,-0.48332,0.217697,-0.000883199,-0.129318,-0.442024,0.0466588,
0.00461745,-0.0194698,-0.00136492,0,0,-1,0,0,0,0.0159635,0.788079,-1.5965,0.948083,0.0206992,0.80378,-1.58509,0.775195,0.0137427,-0.813303,1.59926,-0.983395,0.0184588,-0.80923,1.58215,-1.03544,0.00730883,-0.027304,0.0387026,-0.0563643,0.00719323,0.0458388,0.0166996,-0.308921,0.00565648,-0.00897218,0.0239816,-0.0943216,0.00571041,-0.00242451,0.0323291,-0.150171,-0.139555,0.126904,0.428355,-0.386295,0.21888,0.0510485,0.446797,-0.222164,0.0676225,-0.0913455,-0.480372,0.218374,-0.0002845,-0.129743,-0.4449,0.0463328,
0.00548208,-0.0170487,-0.000929751,0,0,-1,0,0,0,0.0160341,0.787884,-1.59621,0.947597,0.0207685,0.804102,-1.58498,0.772976,0.0138015,-0.813348,1.59941,-0.984131,0.0185178,-0.809241,1.5824,-1.03662,0.0108002,-0.0249149,0.0382882,-0.0718326,0.0106633,0.0408519,0.00864929,-0.270766,0.00977068,-0.00376787,0.0157984,-0.101226,0.00973382,-0.00043921,0.0324312,-0.163159,-0.140522,0.127352,0.428247,-0.386498,0.21845,0.0503481,0.447556,-0.22049,0.0675241,-0.0914045,-0.478551,0.219344,9.13665e-05,-0.129905,-0.446699,0.0464189,
0.00580201,-0.0145794,6.179e-05,0,0,-1,0,0,0,0.0161319,0.787695,-1.59591,0.946954,0.0208655,0.804378,-1.58493,0.771059,0.0138989,-0.813358,1.5995,-0.984969,0.0186145,-0.809233,1.58265,-1.03798,0.0135701,-0.0221634,0.0368484,-0.0883097,0.0133642,0.0292252,0.00422738,-0.214388,0.0142743,0.000952004,0.00808862,-0.108101,0.0141211,0.00224316,0.031423,-0.175649,-0.14228,0.127684,0.427573,-0.386821,0.217867,0.0498187,0.448999,-0.21926,0.0672479,-0.0911064,-0.475338,0.220145,0.00071872,-0.131399,-0.450368,0.0454585,
0.00660797,-0.011739,0.00133774,0,0,-1,0,0,0,0.0162626,0.787512,-1.59559,0.946124,0.0209932,0.804607,-1.58494,0.769384,0.0140444,-0.813327,1.59954,-0.985983,0.0187497,-0.809203,1.58293,-1.03962,0.0149732,-0.0187623,0.0342156,-0.105877,0.014395,0.0316282,-0.0248398,-0.149442,0.0176231,0.00577776,-0.000223613,-0.116675,0.0171295,0.00442819,0.0301876,-0.186995,-0.144077,0.128022,0.42675,-0.385231,0.217449,0.0507716,0.450339,-0.217848,0.0666118,-0.0906202,-0.471497,0.222882,0.00136102,-0.133272,-0.454629,0.0447746,
0.00590282,-0.0092568,0.00307377,0,0,-1,0,0,0,0.0163932,0.787369,-1.59532,0.945091,0.0211225,0.804728,-1.58498,0.768273,0.0142149,-0.813261,1.5995,-0.987013,0.0189267,-0.809141,1.58317,-1.04125,0.0159113,-0.0151543,0.0306646,-0.122931,0.0158,0.00642819,-0.00304673,-0.105228,0.0216185,0.00958802,-0.00669243,-0.125532,0.021277,0.00788658,0.0280468,-0.196795,-0.146781,0.128103,0.426857,-0.384273,0.21756,0.0494321,0.45382,-0.217332,0.0654346,-0.0901966,-0.467655,0.223926,0.00274158,-0.135494,-0.46127,0.04176,
0.00660426,-0.00662314,0.00344765,0,0,-1,0,0,0,0.0165278,0.787261,-1.59507,0.943968,0.0212562,0.80474,-1.58502,0.767559,0.0144014,-0.813163,1.59942,-0.988127,0.0191099,-0.809061,1.58339,-1.04295,0.015519,-0.0102678,0.0266829,-0.140742,0.0154194,-0.00144605,-0.00607676,-0.0703556,0.0217857,0.0135204,-0.0117717,-0.135914,0.0214195,0.00995641,0.0240473,-0.201152,-0.147483,0.128662,0.425294,-0.379702,0.21718,0.0540696,0.453409,-0.215875,0.0646701,-0.0898092,-0.463841,0.230084,0.00271259,-0.137778,-0.464237,0.0428683,
0.00793166,-0.00400239,0.00268842,0,0,-1,0,0,0,0.0166559,0.7872,-1.59486,0.94269,0.0213835,0.80471,-1.58509,0.767052,0.0145764,-0.813031,1.59931,-0.989332,0.0192834,-0.808975,1.58358,-1.04466,0.0147333,-0.00439371,0.0225435,-0.158575,0.0146485,-0.00503142,-0.0106673,-0.0521603,0.0195786,0.0172229,-0.015334,-0.146779,0.0193788,0.0102823,0.0204987,-0.201743,-0.148164,0.128651,0.424914,-0.377708,0.217347,0.0554155,0.454576,-0.215744,0.0641555,-0.0897795,-0.461684,0.232602,0.00289342,-0.139644,-0.466472,0.0424064,
0.00833942,-0.00164719,0.00167266,0,0,-1,0,0,0,0.0167793,0.787188,-1.59469,0.941272,0.0215062,0.804659,-1.5852,0.766655,0.0147337,-0.812871,1.59917,-0.990621,0.0194397,-0.80889,1.58374,-1.04639,0.0146246,0.00119244,0.0181025,-0.173822,0.014537,-0.00669884,-0.0145571,-0.0431697,0.0177426,0.019914,-0.0175812,-0.155336,0.0176118,0.0103373,0.0173155,-0.202273,-0.148554,0.128156,0.424313,-0.376907,0.217745,0.0565907,0.456493,-0.215223,0.0637359,-0.0905829,-0.460563,0.233866,0.00333119,-0.140593,-0.467726,0.0427799,
0.0077208,0.000411356,0.000850025,0,0,-1,0,0,0,0.0169049,0.787221,-1.59456,0.939738,0.0216311,0.804598,-1.58533,0.766306,0.0148788,-0.812696,1.59901,-0.99197,0.0195841,-0.808797,1.58387,-1.04811,0.0150668,0.00600291,0.0138191,-0.18577,0.0149792,-0.00744998,-0.0176129,-0.0403039,0.0167513,0.0210923,-0.0188858,-0.160983,0.0166741,0.0113717,0.0130923,-0.20311,-0.14864,0.127442,0.42368,-0.376716,0.218282,0.0575178,0.458456,-0.214853,0.0633092,-0.0916826,-0.460104,0.234399,0.00360823,-0.141278,-0.468286,0.0433988,
0.00641053,0.00225834,0.00132864,0,0,-1,0,0,0,0.0170248,0.787295,-1.59449,0.938229,0.0217504,0.80454,-1.58548,0.765978,0.015011,-0.812527,1.59886,-0.993272,0.0197154,-0.808702,1.58396,-1.04974,0.0143489,0.0232502,-0.0213028,-0.171973,0.0143218,-0.0070885,-0.0190549,-0.0426545,0.0168523,0.0204261,-0.0194824,-0.163411,0.0166857,0.0127205,0.00988913,-0.204367,-0.148639,0.126761,0.423202,-0.376822,0.2188,0.058465,0.460118,-0.214785,0.0629333,-0.09273,-0.45994,0.234684,0.00366458,-0.142168,-0.468372,0.0439795,
0.00572988,0.00336152,0.00203985,0,0,-1,0,0,0,0.0171131,0.78736,-1.59444,0.936954,0.0218384,0.804495,-1.58561,0.76569,0.015116,-0.812395,1.59873,-0.994336,0.0198193,-0.808615,1.58402,-1.05097,0.013099,0.0130135,-8.86243e-05,-0.191081,0.0128131,-0.00680435,-0.0186714,-0.0462279,0.0162767,0.0193987,-0.0203099,-0.162652,0.0159928,0.0140248,0.00731677,-0.204819,-0.148559,0.124627,0.425888,-0.378035,0.221311,0.0579512,0.462981,-0.217868,0.0608688,-0.0948912,-0.46222,0.232531,0.00416283,-0.144115,-0.469513,0.0410048,
0.00573435,0.00438985,0.00351114,0,0,-1,0,0,0,0.0171953,0.787443,-1.59441,0.935492,0.0219197,0.804443,-1.58574,0.765319,0.0152345,-0.812257,1.59857,-0.995549,0.0199354,-0.808503,1.58406,-1.05261,0.00931666,0.0117494,0.000977047,-0.196638,0.00915598,-0.00654565,-0.0171934,-0.0534464,0.0152257,0.0178206,-0.0210451,-0.162374,0.014866,0.0155845,0.00433866,-0.205329,-0.149003,0.125884,0.423247,-0.376613,0.21996,0.0597912,0.462412,-0.217136,0.0616603,-0.0937702,-0.460038,0.235019,0.00363179,-0.14543,-0.470223,0.0422954,
0.0068874,0.00536808,0.00412966,0,0,-1,0,0,0,0.0172516,0.78755,-1.59443,0.933882,0.0219752,0.804401,-1.58588,0.76484,0.0153442,-0.812125,1.5984,-0.996871,0.020043,-0.8084,1.58409,-1.05407,0.00485455,0.0150377,-0.00318435,-0.205511,0.0047984,-0.00394217,-0.017508,-0.0656949,0.0118498,0.0174734,-0.0206294,-0.168324,0.0117166,0.00234043,0.00730541,-0.166839,-0.148447,0.126184,0.423394,-0.374577,0.220457,0.0605678,0.461904,-0.217884,0.0612175,-0.0934845,-0.459415,0.236894,0.00305523,-0.146091,-0.469445,0.0428146,
0.00686962,0.00595251,0.00430457,0,0,-1,0,0,0,0.0172751,0.787677,-1.59446,0.932199,0.0219987,0.804379,-1.58601,0.764302,0.0154212,-0.811985,1.59825,-0.998251,0.0201192,-0.808458,1.58414,-1.05505,0.00192845,0.0187124,-0.00662864,-0.214516,0.00195047,-0.00214721,-0.0168326,-0.0770917,0.00921135,0.0176477,-0.0192556,-0.17643,0.00906169,-0.0151864,0.007241,-0.0886021,-0.148192,0.12585,0.424036,-0.37298,0.221253,0.0603654,0.462339,-0.218703,0.0607755,-0.0936475,-0.459806,0.237598,0.00322836,-0.14447,-0.46942,0.0426463,
0.00426671,0.00629747,0.00446423,0,0,-1,0,0,0,0.0172864,0.787841,-1.59453,0.930566,0.0220105,0.804364,-1.58613,0.763645,0.0154921,-0.811843,1.59811,-0.999603,0.0201893,-0.808624,1.58419,-1.05554,0.00139723,0.0219987,-0.0100439,-0.21993,0.00145587,-0.00208431,-0.0141023,-0.0856357,0.00897618,0.0177589,-0.0170859,-0.183358,0.00889602,-0.024137,0.00464231,-0.0437242,-0.147331,0.124688,0.424688,-0.369717,0.222292,0.058931,0.462125,-0.218403,0.0605311,-0.0946293,-0.460981,0.237958,0.00342687,-0.139311,-0.468266,0.0421103,
0.000613994,0.00654296,0.00419345,0,0,-1,0,0,0,0.0172995,0.788029,-1.59463,0.928791,0.0220242,0.804343,-1.58623,0.76293,0.0155649,-0.8117,1.59798,-1.0011,0.0202619,-0.808835,1.58423,-1.05582,0.00195275,0.0247618,-0.0130379,-0.223095,0.00203237,-0.00327351,-0.00985294,-0.0927327,0.00919882,0.0177969,-0.0146723,-0.189866,0.00908642,-0.0252569,0.000531741,-0.0288986,-0.146561,0.123598,0.425459,-0.367583,0.223055,0.0584822,0.461897,-0.218669,0.0601096,-0.0957716,-0.462567,0.237712,0.00350862,-0.136044,-0.467513,0.0414526,
-0.00225085,0.00683371,0.0040106,0,0,-1,0,0,0,0.0173154,0.788249,-1.59475,0.926885,0.0220407,0.80431,-1.58629,0.762102,0.0156408,-0.811547,1.59786,-1.00274,0.0203369,-0.809037,1.5842,-1.05605,0.00148383,0.0265643,-0.0152767,-0.224644,0.00156023,-0.00425832,-0.0054311,-0.102002,0.00843906,0.0181001,-0.0130431,-0.195482,0.00834415,-0.0220571,-0.00547745,-0.027067,-0.145512,0.122563,0.426116,-0.365975,0.2234,0.0585719,0.461357,-0.219354,0.0597104,-0.0968771,-0.464536,0.237723,0.00313454,-0.134132,-0.466203,0.0413118,
-0.00306986,0.00709617,0.00396491,0,0,-1,0,0,0,0.0173198,0.788465,-1.59488,0.925085,0.0220456,0.804276,-1.58632,0.761242,0.0157003,-0.8114,1.59776,-1.00432,0.0203958,-0.8092,1.58414,-1.05627,-0.000702047,0.0273501,-0.0165802,-0.224951,-0.000620417,-0.00400095,-0.00190694,-0.112937,0.00616616,0.0184948,-0.0122708,-0.199796,0.006103,-0.0187444,-0.0101899,-0.0285264,-0.144209,0.121705,0.426853,-0.364955,0.223554,0.0587726,0.46034,-0.220575,0.0595122,-0.0980035,-0.466618,0.237474,0.00232174,-0.133031,-0.464038,0.0412655,
-0.00236052,0.0073035,0.00395583,0,0,-1,0,0,0,0.0172987,0.788699,-1.59502,0.92317,0.0220252,0.804246,-1.58632,0.760222,0.0157374,-0.81124,1.59766,-1.00604,0.0204324,-0.809347,1.58403,-1.05652,-0.00432104,0.0275002,-0.0171666,-0.225349,-0.00423295,-0.00286414,0.000858044,-0.126556,0.00252297,0.0190954,-0.0120869,-0.203437,0.00250674,-0.0161593,-0.0139596,-0.0299472,-0.142961,0.12105,0.427518,-0.364547,0.223713,0.0587594,0.459324,-0.221891,0.0594637,-0.0990407,-0.468474,0.236849,0.00150076,-0.132341,-0.46177,0.0412182,
-0.00108042,0.00730346,0.00397273,0,0,-1,0,0,0,0.017245,0.78892,-1.59517,0.921251,0.0219723,0.804229,-1.58631,0.759153,0.0157422,-0.811075,1.59756,-1.00778,0.0204369,-0.809508,1.58391,-1.05666,-0.00818342,0.027584,-0.0171752,-0.226133,-0.00804948,-0.00121233,0.00313216,-0.140051,-0.00114823,0.0195233,-0.0118835,-0.206841,-0.00134097,-0.0217714,-0.0155642,-0.00296089,-0.141607,0.120418,0.42813,-0.364283,0.223952,0.058493,0.458314,-0.223105,0.059466,-0.100202,-0.470226,0.236019,0.000711277,-0.13139,-0.459226,0.0413413,
-0.000764151,0.00705009,0.00402535,0,0,-1,0,0,0,0.0171677,0.789155,-1.5953,0.919551,0.0219017,0.80422,-1.58627,0.757984,0.0157211,-0.810917,1.59747,-1.00945,0.0204149,-0.809714,1.58383,-1.05665,-0.0106542,0.0277737,-0.01721,-0.226934,-0.0104134,-0.00103069,0.00661245,-0.150188,-0.00375768,0.0197077,-0.0112171,-0.209828,-0.00411005,-0.0252288,-0.00790046,-0.00221071,-0.140262,0.119729,0.428814,-0.3633,0.224339,0.0575392,0.457094,-0.223758,0.0596087,-0.10138,-0.471826,0.23528,5.59837e-05,-0.128447,-0.456433,0.0413446,
-0.0012598,0.00688288,0.00417414,0,0,-1,0,0,0,0.0170763,0.789377,-1.59544,0.917616,0.0218066,0.804209,-1.5862,0.75668,0.0156845,-0.810757,1.59738,-1.01114,0.0203793,-0.809888,1.58368,-1.05661,-0.0121833,0.0276161,-0.0172591,-0.228236,-0.0119224,-0.00182412,0.00971266,-0.15594,-0.00486349,0.0201429,-0.0110141,-0.212669,-0.00488432,-0.0205971,-0.0203457,0.00468573,-0.139478,0.118982,0.429255,-0.363237,0.224622,0.0573196,0.456693,-0.224716,0.0592272,-0.102237,-0.473419,0.234433,-8.28132e-05,-0.127321,-0.455899,0.0413468,
-0.000752555,0.00627732,0.00366553,0,0,-1,0,0,0,0.016967,0.78961,-1.59558,0.915786,0.0217067,0.804172,-1.58608,0.755359,0.0156382,-0.810584,1.59728,-1.01286,0.0203331,-0.810053,1.5835,-1.05659,-0.0128646,0.0250031,-0.0109136,-0.23376,-0.0120852,-0.0135282,0.00636151,-0.144724,-0.00656326,0.0207328,-0.0105703,-0.215771,-0.00642793,-0.0184845,-0.0219214,-0.000298678,-0.137895,0.118323,0.429838,-0.361769,0.224574,0.0567971,0.454656,-0.225383,0.0594817,-0.103605,-0.474523,0.23415,-0.00120021,-0.125209,-0.452247,0.0415426,
0.000495411,0.005881,0.00298556,0,0,-1,0,0,0,0.0168523,0.789834,-1.59572,0.913821,0.0215941,0.804125,-1.58599,0.754185,0.0155813,-0.810413,1.5972,-1.01471,0.020272,-0.810194,1.58332,-1.05662,-0.0142418,0.0271517,-0.0135809,-0.235027,-0.0141366,0.00336651,-0.0067027,-0.135231,-0.00863583,0.0221565,-0.0106232,-0.220209,-0.00868802,-0.017355,-0.0224392,-0.0061754,-0.137261,0.11831,0.429853,-0.361714,0.224,0.059141,0.453892,-0.225429,0.0593966,-0.103848,-0.47495,0.234575,-0.00150599,-0.124914,-0.450913,0.0429426,
0.000341796,0.00519642,0.00140293,0,0,-1,0,0,0,0.0167551,0.790064,-1.59582,0.911937,0.0214918,0.804038,-1.58585,0.75305,0.0155106,-0.810228,1.59712,-1.01649,0.020206,-0.810327,1.58314,-1.0567,-0.0120416,0.0288158,-0.0131254,-0.235975,-0.0110129,-0.0131258,0.015809,-0.131372,-0.00932932,0.0234236,-0.00946904,-0.223223,-0.009242,-0.0159577,-0.022933,-0.0132529,-0.136672,0.116654,0.430965,-0.362519,0.224591,0.0553892,0.454096,-0.226587,0.0593759,-0.105971,-0.476119,0.231446,-0.00187205,-0.123426,-0.449516,0.0414445,
