joint_tau_cal_0,joint_tau_cal_1,joint_tau_cal_2,joint_tau_cal_3,joint_tau_cal_4,joint_tau_cal_5,joint_tau_cal_6,joint_tau_cal_7,joint_tau_cal_8,joint_tau_cal_9,joint_tau_cal_10,joint_tau_cal_11,joint_tau_cal_12,joint_tau_cal_13,joint_tau_cal_14,joint_tau_cal_15,joint_tau_est_0,joint_tau_est_1,joint_tau_est_2,joint_tau_est_3,joint_tau_est_4,joint_tau_est_5,joint_tau_est_6,joint_tau_est_7,joint_tau_est_8,joint_tau_est_9,joint_tau_est_10,joint_tau_est_11,joint_tau_est_12,joint_tau_est_13,joint_tau_est_14,joint_tau_est_15,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_12,joint_pos_target_13,joint_pos_target_14,joint_vel_3,joint_vel_7,joint_vel_11,joint_vel_15,joint_vel_target_3,joint_vel_target_7,joint_vel_target_11,joint_vel_target_15,
-34.8585,11.4649,33.4323,0.129824,34.989,9.84638,31.8997,0.141983,-15.4771,-13.4108,-35.7653,-0.242011,15.8664,-12.1276,-34.3949,-0.109688,-34.8036,11.4572,33.4124,0.127689,34.9322,9.83716,31.8685,0.143683,-15.4542,-13.4047,-35.7396,-0.240949,15.8406,-12.123,-34.3706,-0.0973265,0.142434,0.750542,-1.68563,-0.143039,0.756029,-1.68027,0.0635505,-0.742436,1.69397,-0.06431,-0.748815,1.68988,0.0551199,0.778562,-1.5996,-0.0552451,0.780002,-1.59825,0.0246267,-0.77629,1.60243,-0.0246588,-0.778522,1.60152,-0.064912,-0.0709915,0.121006,0.054844,0,0,0,0,
-35.13,11.5048,33.4383,0.141488,35.2528,9.91159,31.9807,0.12481,-15.5909,-13.4175,-35.8058,-0.251753,15.9884,-12.1578,-34.4396,-0.116344,-35.0763,11.498,33.4166,0.140639,35.1997,9.90544,31.96,0.124844,-15.5672,-13.4107,-35.7798,-0.252901,15.9646,-12.1505,-34.4176,-0.112822,0.142411,0.750457,-1.68529,-0.142995,0.755939,-1.67997,0.0635184,-0.742485,1.69367,-0.0643121,-0.748736,1.68956,0.0544292,0.778647,-1.59924,-0.0545528,0.780069,-1.5979,0.0243181,-0.776404,1.60203,-0.0243498,-0.778608,1.60113,-0.070744,-0.0624052,0.125876,0.058172,0,0,0,0,
-35.396,11.5432,33.43,0.158386,35.5025,10.0103,31.9403,0.126546,-15.7041,-13.4249,-35.8387,-0.254516,16.109,-12.1887,-34.4849,-0.117208,-35.3443,11.5371,33.4067,0.154333,35.4478,10.0106,31.9059,0.124048,-15.6807,-13.4188,-35.8166,-0.257722,16.0839,-12.1824,-34.461,-0.122282,0.142391,0.750382,-1.68494,-0.14295,0.75584,-1.67967,0.0634882,-0.742541,1.69337,-0.0643104,-0.748668,1.68923,0.0537385,0.778733,-1.59888,-0.0538605,0.780137,-1.59756,0.0240095,-0.776518,1.60164,-0.0240408,-0.778694,1.60075,-0.0791932,-0.0632732,0.127258,0.0586039,0,0,0,0,
-35.6698,11.574,33.3993,0.174326,35.7479,10.0944,31.879,0.131024,-15.83,-13.4251,-35.8539,-0.259618,16.2192,-12.2232,-34.5205,-0.12313,-35.6196,11.5695,33.3839,0.172611,35.6892,10.0969,31.8428,0.13503,-15.8093,-13.418,-35.8333,-0.263764,16.1925,-12.2181,-34.4953,-0.121939,0.142369,0.750313,-1.68454,-0.1429,0.755735,-1.67937,0.0634604,-0.742612,1.69303,-0.0643086,-0.748602,1.6889,0.0530478,0.778819,-1.59852,-0.0531682,0.780205,-1.59722,0.0237009,-0.776633,1.60124,-0.0237318,-0.77878,1.60036,-0.0871632,-0.065512,0.129809,0.0615648,0,0,0,0,
-35.9417,11.6026,33.3905,0.188213,35.9986,10.151,31.886,0.145591,-15.9542,-13.4263,-35.8884,-0.272768,16.3294,-12.2583,-34.5513,-0.135298,-35.8876,11.5947,33.3765,0.187475,35.9499,10.1284,31.9181,0.128102,-15.9316,-13.4215,-35.8677,-0.269576,16.3039,-12.251,-34.5261,-0.126943,0.142345,0.750254,-1.68419,-0.142858,0.755654,-1.67906,0.0634314,-0.742679,1.69273,-0.0643056,-0.748555,1.68856,0.0523571,0.778904,-1.59816,-0.052476,0.780272,-1.59687,0.0233923,-0.776747,1.60084,-0.0234228,-0.778866,1.59998,-0.0941064,-0.0727957,0.136384,0.067649,0,0,0,0,
-36.2063,11.6259,33.3727,0.201891,36.2621,10.1682,31.9413,0.140611,-16.0727,-13.4272,-35.9033,-0.276779,16.4445,-12.2838,-34.5859,-0.138448,-36.1484,11.6176,33.36,0.200769,36.2239,10.1273,32.0249,0.133081,-16.049,-13.4235,-35.8718,-0.281009,16.4222,-12.2739,-34.5639,-0.137476,0.14232,0.750207,-1.6838,-0.142811,0.755572,-1.67875,0.0634046,-0.742756,1.6924,-0.0643003,-0.748513,1.68824,0.0516664,0.77899,-1.5978,-0.0517837,0.78034,-1.59653,0.0230837,-0.776861,1.60045,-0.0231138,-0.778953,1.59959,-0.100946,-0.0703054,0.13839,0.0692241,0,0,0,0,
-36.4706,11.645,33.3486,0.218186,36.5179,10.1991,31.9513,0.156779,-16.1928,-13.4263,-35.9092,-0.284562,16.5583,-12.3058,-34.6164,-0.139408,-36.413,11.6393,33.3373,0.217156,36.4803,10.1585,32.0303,0.138432,-16.1682,-13.4221,-35.8843,-0.288528,16.5342,-12.2963,-34.5961,-0.145564,0.142295,0.75017,-1.68342,-0.142762,0.755499,-1.67843,0.0633804,-0.742838,1.69206,-0.0642922,-0.74848,1.68791,0.0509756,0.779076,-1.59743,-0.0510914,0.780408,-1.59618,0.0227751,-0.776975,1.60005,-0.0228048,-0.779039,1.59921,-0.109093,-0.0783897,0.142281,0.069704,0,0,0,0,
-36.7339,11.6661,33.3347,0.23388,36.775,10.2247,31.9649,0.171273,-16.3131,-13.426,-35.9219,-0.295633,16.6719,-12.3311,-34.6528,-0.155497,-36.6794,11.6573,33.321,0.230376,36.7398,10.1841,32.041,0.157166,-16.2888,-13.4228,-35.8993,-0.29171,16.6492,-12.3217,-34.634,-0.154139,0.142271,0.750145,-1.68305,-0.142717,0.75544,-1.67814,0.0633598,-0.74292,1.69174,-0.0642824,-0.748456,1.68761,0.0502849,0.779162,-1.59707,-0.0503991,0.780475,-1.59584,0.0224665,-0.777089,1.59966,-0.0224958,-0.779125,1.59882,-0.11694,-0.0856367,0.147816,0.0777483,0,0,0,0,
-36.9938,11.6811,33.3068,0.248274,37.0272,10.2662,31.9042,0.189798,-16.428,-13.4232,-35.9198,-0.300562,16.7891,-12.3513,-34.6846,-0.165611,-36.9409,11.6765,33.2862,0.245036,36.9728,10.261,31.8997,0.188721,-16.406,-13.415,-35.9048,-0.303359,16.7626,-12.347,-34.6577,-0.155641,0.142245,0.750128,-1.68265,-0.142667,0.755383,-1.67781,0.0633401,-0.743013,1.69139,-0.0642691,-0.748438,1.68729,0.0495942,0.779247,-1.59671,-0.0497068,0.780543,-1.5955,0.0221579,-0.777203,1.59926,-0.0221868,-0.779211,1.59844,-0.124137,-0.0948992,0.150281,0.0828057,0,0,0,0,
-37.2473,11.6914,33.2762,0.262032,37.2948,10.2731,31.9343,0.202087,-16.5393,-13.4179,-35.9114,-0.309661,16.9094,-12.3651,-34.7162,-0.174148,-37.1952,11.6887,33.255,0.260515,37.2358,10.2775,31.8982,0.189861,-16.5173,-13.4114,-35.8937,-0.311677,16.8826,-12.3581,-34.6967,-0.17036,0.142217,0.750121,-1.68225,-0.142617,0.755337,-1.67751,0.0633216,-0.74311,1.69104,-0.064254,-0.748428,1.68699,0.0489035,0.779333,-1.59635,-0.0490146,0.780611,-1.59515,0.0218493,-0.777318,1.59886,-0.0218778,-0.779297,1.59805,-0.131016,-0.101044,0.15483,0.0870738,0,0,0,0,
-37.5011,11.6998,33.2616,0.275582,37.6467,10.0428,32.6266,0.14826,-16.6458,-13.4178,-35.9092,-0.319641,17.0358,-12.3742,-34.743,-0.174506,-37.4471,11.6972,33.2367,0.274753,37.5637,10.0805,32.4508,0.159335,-16.6189,-13.4085,-35.891,-0.320339,17.0141,-12.3714,-34.7201,-0.1776,0.142189,0.750123,-1.68187,-0.142574,0.755306,-1.6772,0.0633047,-0.743205,1.6907,-0.0642391,-0.748426,1.68667,0.0482128,0.779419,-1.59599,-0.0483223,0.780678,-1.59481,0.0215407,-0.777432,1.59847,-0.0215688,-0.779384,1.59767,-0.137791,-0.07413,0.159821,0.0872528,0,0,0,0,
-37.7729,11.7048,33.2011,0.290816,37.8014,10.3166,31.8979,0.22057,-16.7849,-13.4031,-35.8966,-0.331505,17.1278,-12.4027,-34.7488,-0.185301,-37.7216,11.6989,33.187,0.290509,37.7431,10.3214,31.8739,0.216755,-16.7633,-13.395,-35.8797,-0.33006,17.1009,-12.3992,-34.7248,-0.194673,0.142158,0.750136,-1.68142,-0.14252,0.755269,-1.67684,0.0632893,-0.743318,1.6903,-0.0642178,-0.748428,1.68632,0.0475221,0.779504,-1.59563,-0.04763,0.780746,-1.59446,0.0212321,-0.777546,1.59807,-0.0212598,-0.77947,1.59728,-0.145408,-0.110285,0.165752,0.0926504,0,0,0,0,
-38.0387,11.7004,33.1684,0.302205,38.072,10.3088,32.0067,0.204686,-16.9143,-13.3908,-35.8866,-0.336774,17.2316,-12.4178,-34.763,-0.197519,-37.9788,11.6968,33.1552,0.30367,38.0545,10.2422,32.1682,0.192296,-16.8838,-13.3901,-35.8556,-0.341115,17.2138,-12.407,-34.747,-0.197689,0.142126,0.750157,-1.681,-0.142473,0.755254,-1.67653,0.0632746,-0.743428,1.68993,-0.0641974,-0.748438,1.686,0.0468314,0.77959,-1.59527,-0.0469377,0.780814,-1.59412,0.0209235,-0.77766,1.59767,-0.0209508,-0.779556,1.5969,-0.151103,-0.102343,0.168387,0.0987595,0,0,0,0,
-38.2816,11.7005,33.1315,0.318041,38.3792,10.1514,32.3914,0.198916,-17.0076,-13.3768,-35.8631,-0.347604,17.3667,-12.4226,-34.7861,-0.204417,-38.2342,11.6973,33.1129,0.317194,38.2702,10.3018,31.9532,0.234418,-16.9963,-13.3729,-35.8492,-0.350224,17.3305,-12.4247,-34.7633,-0.210879,0.142094,0.750188,-1.68058,-0.142422,0.755237,-1.67618,0.0632615,-0.743544,1.68954,-0.0641748,-0.748453,1.68567,0.0461407,0.779676,-1.59491,-0.0462455,0.780881,-1.59378,0.0206149,-0.777774,1.59728,-0.0206418,-0.779642,1.59651,-0.159021,-0.0994582,0.173802,0.102209,0,0,0,0,
-38.5505,11.6954,33.0864,0.330788,38.5765,10.334,31.9273,0.240939,-17.1441,-13.3637,-35.8542,-0.354002,17.4626,-12.4446,-34.7979,-0.221499,-38.4993,11.6914,33.0708,0.32857,38.5136,10.364,31.8323,0.243635,-17.1239,-13.3582,-35.8343,-0.354795,17.4345,-12.4394,-34.7755,-0.21977,0.14206,0.750229,-1.68015,-0.142372,0.755228,-1.67584,0.0632498,-0.743664,1.68915,-0.0641504,-0.748473,1.68534,0.04545,0.779761,-1.59455,-0.0455532,0.780949,-1.59343,0.0203063,-0.777888,1.59688,-0.0203328,-0.779728,1.59613,-0.165394,-0.120469,0.177001,0.110749,0,0,0,0,
-38.8194,11.6846,33.0407,0.341931,38.8134,10.4112,31.7829,0.250375,-17.2767,-13.3427,-35.8396,-0.36581,17.5616,-12.4575,-34.8072,-0.221422,-38.7674,11.6796,33.0264,0.342503,38.7613,10.4006,31.7994,0.254619,-17.2557,-13.3378,-35.8209,-0.364585,17.5342,-12.4517,-34.782,-0.225156,0.142025,0.750279,-1.67971,-0.142325,0.755232,-1.67551,0.0632387,-0.743789,1.68875,-0.0641248,-0.748499,1.685,0.0447593,0.779847,-1.59419,-0.0448609,0.781016,-1.59309,0.0199977,-0.778003,1.59648,-0.0200238,-0.779814,1.59574,-0.170965,-0.125187,0.182905,0.110711,0,0,0,0,
-39.0642,11.668,33.0053,0.355928,39.172,10.1731,32.4516,0.203843,-17.3799,-13.3315,-35.8064,-0.374789,17.6891,-12.4484,-34.825,-0.240523,-39.0047,11.6666,32.9884,0.355883,39.1172,10.1558,32.4338,0.200909,-17.3473,-13.3258,-35.7819,-0.379632,17.6723,-12.4439,-34.8019,-0.234866,0.141989,0.750338,-1.67927,-0.142278,0.755244,-1.67518,0.0632272,-0.743919,1.68834,-0.064099,-0.748531,1.68467,0.0440686,0.779933,-1.59383,-0.0441686,0.781084,-1.59274,0.0196891,-0.778117,1.59609,-0.0197148,-0.779901,1.59536,-0.177964,-0.101921,0.187395,0.120261,0,0,0,0,
-39.3245,11.655,32.9542,0.368303,39.3463,10.3634,31.8804,0.265347,-17.5039,-13.3063,-35.7912,-0.384526,17.7946,-12.4642,-34.8326,-0.243726,-39.2751,11.6519,32.9338,0.36413,39.2767,10.4155,31.7288,0.273839,-17.4862,-13.303,-35.7744,-0.387673,17.7642,-12.4618,-34.8098,-0.244604,0.141952,0.750406,-1.67883,-0.142225,0.755244,-1.6748,0.063218,-0.744053,1.68793,-0.0640705,-0.748567,1.68433,0.0433778,0.780018,-1.59346,-0.0434763,0.781152,-1.5924,0.0193805,-0.778231,1.59569,-0.0194058,-0.779987,1.59498,-0.184151,-0.132673,0.192263,0.121863,0,0,0,0,
-39.5906,11.6345,32.9061,0.377129,39.5846,10.4357,31.7194,0.287804,-17.6342,-13.2836,-35.7742,-0.398514,17.8955,-12.472,-34.8382,-0.259151,-39.539,11.6301,32.8927,0.377207,39.5311,10.4276,31.725,0.280861,-17.6137,-13.2775,-35.7567,-0.392324,17.8678,-12.4691,-34.8128,-0.251038,0.141913,0.750483,-1.67838,-0.142177,0.755263,-1.67446,0.0632083,-0.744192,1.68751,-0.0640421,-0.748609,1.68398,0.0426871,0.780104,-1.5931,-0.0427841,0.781219,-1.59206,0.0190719,-0.778345,1.5953,-0.0190968,-0.780073,1.59459,-0.188565,-0.143902,0.199257,0.129575,0,0,0,0,
-39.8534,11.6135,32.8775,0.387435,39.8545,10.4139,31.8084,0.274105,-17.759,-13.2634,-35.7626,-0.40381,18.0003,-12.4733,-34.8519,-0.257215,-39.7969,11.6069,32.8651,0.385298,39.8371,10.348,31.9754,0.257615,-17.7372,-13.2631,-35.7345,-0.404326,17.9813,-12.4665,-34.8355,-0.25497,0.141876,0.750562,-1.67796,-0.142133,0.75529,-1.67413,0.0631986,-0.744326,1.68712,-0.0640153,-0.748657,1.68366,0.0419964,0.78019,-1.59274,-0.0420918,0.781287,-1.59171,0.0187633,-0.778459,1.5949,-0.0187878,-0.780159,1.59421,-0.193717,-0.137053,0.201905,0.128608,0,0,0,0,
-40.1075,11.5851,32.8332,0.396397,40.1465,10.3542,31.964,0.272802,-17.8786,-13.2413,-35.7264,-0.409601,18.1145,-12.4718,-34.8583,-0.268984,-40.042,11.5843,32.8178,0.399127,40.1434,10.1923,32.3531,0.235124,-17.837,-13.2381,-35.7008,-0.415959,18.1064,-12.4584,-34.8399,-0.273466,0.141835,0.750656,-1.6775,-0.142084,0.755322,-1.67378,0.0631891,-0.744474,1.68669,-0.0639859,-0.748706,1.68331,0.0413057,0.780275,-1.59238,-0.0413995,0.781355,-1.59137,0.0184547,-0.778573,1.5945,-0.0184788,-0.780245,1.59382,-0.198198,-0.136401,0.204801,0.134492,0,0,0,0,
-40.3652,11.5605,32.793,0.408863,40.3998,10.3667,31.9229,0.270927,-17.9988,-13.2184,-35.7128,-0.423777,18.225,-12.4723,-34.8721,-0.271585,-40.3033,11.5604,32.7784,0.406021,40.3955,10.2131,32.2891,0.239255,-17.959,-13.2133,-35.6851,-0.421261,18.2162,-12.4613,-34.8533,-0.28272,0.141797,0.75075,-1.67707,-0.142038,0.755353,-1.67343,0.0631808,-0.744616,1.68629,-0.0639573,-0.748759,1.68298,0.040615,0.780361,-1.59202,-0.0407072,0.781422,-1.59102,0.0181461,-0.778687,1.59411,-0.0181698,-0.780332,1.59344,-0.204432,-0.135463,0.211889,0.135793,0,0,0,0,
-40.6273,11.53,32.7401,0.418579,40.6437,10.3902,31.8372,0.286096,-18.1229,-13.1877,-35.6892,-0.43387,18.3303,-12.4735,-34.8695,-0.28188,-40.564,11.5274,32.7287,0.417414,40.637,10.2422,32.1986,0.25922,-18.0861,-13.1848,-35.6602,-0.429771,18.3198,-12.4634,-34.8494,-0.284256,0.141755,0.75086,-1.67661,-0.141989,0.755393,-1.67307,0.0631717,-0.744773,1.68585,-0.0639262,-0.74882,1.68262,0.0399243,0.780447,-1.59166,-0.040015,0.78149,-1.59068,0.0178375,-0.778802,1.59371,-0.0178608,-0.780418,1.59305,-0.209289,-0.143048,0.216935,0.14094,0,0,0,0,
-40.8755,11.4977,32.6943,0.427227,40.9452,10.2441,32.1807,0.264327,-18.23,-13.1576,-35.6526,-0.444106,18.4527,-12.4645,-34.872,-0.295998,-40.818,11.4954,32.6778,0.424253,40.9044,10.2151,32.2193,0.261065,-18.1994,-13.154,-35.627,-0.43863,18.4353,-12.4587,-34.855,-0.289701,0.141712,0.750977,-1.67614,-0.141938,0.755438,-1.67269,0.0631627,-0.744935,1.68541,-0.0638946,-0.748885,1.68226,0.0392336,0.780533,-1.5913,-0.0393227,0.781558,-1.59034,0.0175289,-0.778916,1.59331,-0.0175518,-0.780504,1.59267,-0.213614,-0.132163,0.222053,0.147999,0,0,0,0,
-41.1261,11.4617,32.6431,0.436828,41.2157,10.2112,32.2053,0.265149,-18.3408,-13.126,-35.618,-0.451825,18.5709,-12.455,-34.8711,-0.307534,-41.0682,11.4602,32.6209,0.436475,41.1601,10.195,32.1972,0.271943,-18.3096,-13.1192,-35.5984,-0.452519,18.5525,-12.451,-34.8513,-0.307628,0.141669,0.751102,-1.67567,-0.141887,0.755485,-1.67231,0.0631535,-0.745101,1.68496,-0.0638628,-0.748955,1.6819,0.0385429,0.780618,-1.59094,-0.0386304,0.781625,-1.58999,0.0172203,-0.77903,1.59292,-0.0172428,-0.78059,1.59228,-0.218414,-0.132575,0.225913,0.153767,0,0,0,0,
-41.3867,11.4222,32.5869,0.441841,41.455,10.2474,32.0797,0.272589,-18.4658,-13.0897,-35.5877,-0.461785,18.6756,-12.4517,-34.8674,-0.312529,-41.3287,11.4213,32.5706,0.444517,41.4088,10.2268,32.0969,0.282866,-18.4364,-13.0864,-35.5696,-0.461425,18.6566,-12.4459,-34.8499,-0.319268,0.141624,0.751235,-1.6752,-0.141838,0.755539,-1.67193,0.0631441,-0.745272,1.68451,-0.0638309,-0.749029,1.68153,0.0378522,0.780704,-1.59058,-0.0379381,0.781693,-1.58965,0.0169117,-0.779144,1.59252,-0.0169338,-0.780676,1.5919,-0.22092,-0.136295,0.230893,0.156264,0,0,0,0,
-41.6516,11.3803,32.5273,0.450423,41.6637,10.3855,31.6703,0.316732,-18.5978,-13.0526,-35.5607,-0.468276,18.7739,-12.4507,-34.8597,-0.327134,-41.5889,11.3785,32.5162,0.45265,41.6553,10.2373,32.0282,0.28884,-18.5607,-13.0504,-35.5369,-0.466733,18.7618,-12.4403,-34.8444,-0.325251,0.141579,0.751375,-1.67472,-0.141787,0.755596,-1.67154,0.0631345,-0.745447,1.68406,-0.0637988,-0.749107,1.68116,0.0371615,0.78079,-1.59022,-0.0372458,0.781761,-1.58931,0.0166031,-0.779258,1.59212,-0.0166248,-0.780763,1.59151,-0.225211,-0.158366,0.234138,0.163567,0,0,0,0,
-41.9034,11.3393,32.476,0.45856,41.9533,10.2614,31.9387,0.298498,-18.7078,-13.0135,-35.5287,-0.474521,18.8924,-12.4344,-34.8567,-0.337465,-41.8451,11.3367,32.4607,0.460752,41.9104,10.2302,31.9856,0.290697,-18.6793,-13.0118,-35.5063,-0.472102,18.8725,-12.4293,-34.8403,-0.326347,0.141533,0.751522,-1.67424,-0.141738,0.755661,-1.67115,0.0631243,-0.745627,1.6836,-0.0637668,-0.74919,1.68078,0.0364707,0.780875,-1.58986,-0.0365536,0.781828,-1.58896,0.0162945,-0.779372,1.59173,-0.0163158,-0.780849,1.59113,-0.22928,-0.149249,0.23726,0.168733,0,0,0,0,
-42.1563,11.298,32.4373,0.465018,42.2148,10.2463,31.9212,0.310144,-18.8233,-12.9797,-35.5036,-0.487828,19.007,-12.4257,-34.8641,-0.336334,-42.1019,11.2983,32.4178,0.464136,42.1676,10.2292,31.9367,0.295762,-18.7957,-12.9758,-35.4857,-0.484462,18.9866,-12.4207,-34.8442,-0.33272,0.141489,0.751666,-1.67379,-0.14169,0.755723,-1.67078,0.0631149,-0.745799,1.68317,-0.0637365,-0.749272,1.68043,0.03578,0.780961,-1.58949,-0.0358613,0.781896,-1.58862,0.0159859,-0.779487,1.59133,-0.0160068,-0.780935,1.59074,-0.232509,-0.155072,0.243914,0.168167,0,0,0,0,
-42.4185,11.2483,32.3834,0.474213,42.4657,10.2379,31.8942,0.310318,-18.9458,-12.9389,-35.4657,-0.49484,19.1068,-12.4594,-34.7546,-0.355497,-42.3657,11.2488,32.3701,0.474118,42.4181,10.2165,31.9224,0.307803,-18.9198,-12.9361,-35.4451,-0.490843,19.0862,-12.4566,-34.732,-0.354738,0.141443,0.751826,-1.67331,-0.141639,0.755793,-1.67038,0.0631052,-0.745988,1.68271,-0.0637047,-0.749365,1.68006,0.0350893,0.781047,-1.58913,-0.035169,0.781964,-1.58827,0.0156773,-0.779601,1.59094,-0.0156978,-0.781021,1.59036,-0.237107,-0.155159,0.24742,0.177749,0,0,0,0,
-42.6692,11.2016,32.3206,0.479982,42.7207,10.2372,31.8265,0.312692,-19.0567,-12.8943,-35.4327,-0.500221,19.2243,-12.4389,-34.7628,-0.355782,-42.6172,11.2024,32.3054,0.480792,42.6572,10.241,31.7836,0.316745,-19.0327,-12.8898,-35.4177,-0.503045,19.1989,-12.4432,-34.7281,-0.362336,0.141396,0.751993,-1.67282,-0.141587,0.755865,-1.66998,0.0630946,-0.746181,1.68225,-0.0636718,-0.749454,1.67967,0.0343986,0.781132,-1.58877,-0.0344767,0.782031,-1.58793,0.0153687,-0.779715,1.59054,-0.0153888,-0.781107,1.58997,-0.239991,-0.156346,0.25011,0.177891,0,0,0,0,
-42.9338,11.1499,32.2661,0.484479,42.9587,10.2639,31.7072,0.317506,-19.1813,-12.8477,-35.4006,-0.510282,19.3334,-12.4356,-34.7708,-0.364954,-42.8762,11.1507,32.247,0.486535,42.9079,10.2576,31.6953,0.32813,-19.1546,-12.8431,-35.3839,-0.504739,19.3276,-12.3932,-34.8647,-0.35486,0.141348,0.752167,-1.67234,-0.141537,0.75594,-1.66957,0.0630832,-0.746379,1.68178,-0.0636408,-0.749552,1.67929,0.0337079,0.781218,-1.58841,-0.0337845,0.782099,-1.58759,0.0150601,-0.779829,1.59014,-0.0150798,-0.781194,1.58959,-0.24224,-0.158753,0.255141,0.182477,0,0,0,0,
-43.1754,11.0961,32.2058,0.490389,43.2285,10.2399,31.6794,0.337856,-19.2901,-12.7989,-35.3688,-0.520318,19.4779,-12.2863,-35.1253,-0.337014,-43.1196,11.0958,32.1928,0.490219,43.1733,10.2375,31.6615,0.328029,-19.2656,-12.7975,-35.3463,-0.513553,19.4399,-12.3094,-35.0099,-0.349501,0.1413,0.752346,-1.67185,-0.141486,0.756019,-1.66917,0.063071,-0.746581,1.68131,-0.0636093,-0.749649,1.6789,0.0330172,0.781304,-1.58805,-0.0330922,0.782166,-1.58724,0.0147515,-0.779943,1.58975,-0.0147708,-0.78128,1.5892,-0.245194,-0.168928,0.260159,0.168507,0,0,0,0,
-43.4397,11.0382,32.1523,0.496593,43.4767,10.2293,31.6457,0.333556,-19.4114,-12.753,-35.3291,-0.527024,19.5521,-12.422,-34.6844,-0.38228,-43.388,11.0369,32.1378,0.498466,43.4186,10.2284,31.6297,0.334989,-19.3899,-12.7509,-35.3075,-0.527999,19.5239,-12.4399,-34.6153,-0.380631,0.141251,0.752532,-1.67135,-0.141434,0.756101,-1.66876,0.0630588,-0.746788,1.68083,-0.0635774,-0.749743,1.67849,0.0323265,0.781389,-1.58769,-0.0323999,0.782234,-1.5869,0.0144429,-0.780057,1.58935,-0.0144618,-0.781366,1.58882,-0.248296,-0.166778,0.263512,0.19114,0,0,0,0,
-43.7006,10.9882,32.112,0.501958,43.7299,10.2113,31.6257,0.337859,-19.5314,-12.7097,-35.3059,-0.529622,19.6598,-12.4381,-34.6278,-0.39154,-43.6479,10.9894,32.0939,0.502916,43.6737,10.2099,31.606,0.334302,-19.5076,-12.705,-35.2848,-0.530836,19.6402,-12.4272,-34.6464,-0.381066,0.141205,0.752711,-1.67089,-0.141386,0.756182,-1.66837,0.0630462,-0.746984,1.68039,-0.0635494,-0.74984,1.67813,0.0316358,0.781475,-1.58733,-0.0317076,0.782302,-1.58655,0.0141343,-0.780171,1.58895,-0.0141528,-0.781452,1.58843,-0.250979,-0.168929,0.264811,0.19577,0,0,0,0,
-43.9578,10.9367,32.069,0.507743,43.9862,10.1943,31.6008,0.342637,-19.6484,-12.6637,-35.2805,-0.537947,19.7712,-12.432,-34.6094,-0.402223,-43.9079,10.9362,32.0505,0.508053,43.9326,10.1923,31.5853,0.35028,-19.6256,-12.6605,-35.2634,-0.539353,19.7518,-12.4211,-34.6249,-0.399672,0.141159,0.752894,-1.67043,-0.141338,0.756268,-1.66798,0.0630333,-0.747185,1.67995,-0.063521,-0.749936,1.67775,0.0309451,0.781561,-1.58697,-0.0310153,0.782369,-1.58621,0.0138257,-0.780286,1.58856,-0.0138438,-0.781538,1.58805,-0.253872,-0.171318,0.268973,0.201112,0,0,0,0,
-44.2172,10.8771,32.007,0.512175,44.2416,10.1725,31.5664,0.34229,-19.7656,-12.6088,-35.2433,-0.55108,19.8844,-12.4262,-34.5871,-0.406982,-44.1613,10.8781,31.9894,0.511324,44.1885,10.167,31.5526,0.345326,-19.7396,-12.6044,-35.2303,-0.544352,19.8766,-12.3908,-34.672,-0.399717,0.14111,0.753095,-1.66993,-0.141287,0.756364,-1.66757,0.0630188,-0.747404,1.67947,-0.0634916,-0.750044,1.67736,0.0302544,0.781647,-1.58661,-0.0303231,0.782437,-1.58587,0.0135172,-0.7804,1.58816,-0.0135348,-0.781625,1.58766,-0.256087,-0.171145,0.27554,0.203491,0,0,0,0,
-44.4694,10.8162,31.9484,0.516088,44.4992,10.1433,31.5351,0.351737,-19.8793,-12.5541,-35.2059,-0.559389,19.9959,-12.3872,-34.6105,-0.405287,-44.4191,10.8168,31.9316,0.514408,44.4407,10.1432,31.5161,0.349506,-19.8575,-12.5523,-35.1889,-0.552559,19.9714,-12.4139,-34.5351,-0.407121,0.141061,0.753301,-1.66944,-0.141235,0.756465,-1.66715,0.0630039,-0.747627,1.67899,-0.0634614,-0.75015,1.67695,0.0295637,0.781732,-1.58625,-0.0296308,0.782505,-1.58552,0.0132086,-0.780514,1.58776,-0.0132258,-0.781711,1.58728,-0.258044,-0.175869,0.279695,0.202643,0,0,0,0,
-44.7321,10.7606,31.8991,0.521977,44.7508,10.1241,31.5078,0.360453,-19.9981,-12.504,-35.1845,-0.559606,20.1192,-12.3898,-34.6085,-0.405745,-44.6731,10.7616,31.8826,0.519895,44.7049,10.1201,31.4935,0.355091,-19.9708,-12.5003,-35.1643,-0.561218,20.1124,-12.2933,-34.8415,-0.391138,0.141014,0.753497,-1.66897,-0.141186,0.756562,-1.66676,0.0629893,-0.747839,1.67854,-0.0634351,-0.750256,1.67658,0.0288729,0.781818,-1.58589,-0.0289385,0.782572,-1.58518,0.0129,-0.780628,1.58737,-0.0129168,-0.781797,1.58689,-0.260988,-0.180227,0.279803,0.202873,0,0,0,0,
